group_id,label,orbital_period_days,eccentricity,impact_parameter,transit_duration_hours,transit_depth,radius_ratio_rp_rs,inclination_deg,a_over_rs,planet_radius_rearth,semi_major_axis_au,equilibrium_temp_k,insolation_earth,stellar_teff_k,stellar_logg_cgs,stellar_metallicity_dex,stellar_radius_rsun,stellar_mass_msun
7132015,0,6.99510404,0.0,0.77,1.7556,71.8,0.00864,87.78,19.85695,216.92,0.108,7492.0,744614.96,3681.0,0.25,-0.5,229.908,3.426
8094140,0,0.706428634,0.0,0.393,1.75182,372130.0,0.592721,85.35,4.855,47.64,0.014,1416.0,951.77,4429.0,4.569,0.42,0.736,0.733
8097825,0,1.46842648,0.0,0.633,6.6666,151000.0,0.384842,73.95,2.28909,40.3,0.0235,1559.0,1402.93,5539.0,4.381,-0.22,0.959,0.807
8098300,0,4.305917719,0.0,0.549,5.61993,361390.0,0.631344,86.52,9.05159,71.49,0.0532,1266.0,607.76,6502.0,4.44,-0.4,1.037,1.077
8098515,0,1.28659726,,,3.53,,,,,,,,6865.96,,,,,
8104436,0,2.535389624,0.0,1.189,2.902,418.1,0.210692,51.83,1.925,16.24,0.0334,1113.0,362.73,5488.0,4.629,-0.54,0.706,0.79
8823397,0,1.506503686,0.0,0.401,5.02151,477100.0,0.693626,84.13,3.91444,178.15,0.0332,3250.0,26341.29,8751.0,4.026,0.07,2.352,2.14
8841616,0,1.679585725,0.0,0.97,7.34648,101790.0,0.479255,64.8,2.2781,28.99,0.0228,970.0,209.45,4462.0,4.7,-0.76,0.554,0.561
8845221,0,5.40346248,0.0,0.521,7.6494,261350.0,0.500633,86.1,7.66,108.46,0.064,1559.0,1398.38,6350.0,3.921,-0.28,1.984,1.195
8848104,0,0.824851807,0.0,1.185,1.93637,30099.0,0.43188,65.99,2.9113,78.0,0.016,2539.0,9801.46,5658.0,3.903,-0.78,1.654,0.798
8848115,0,0.82484293,0.0,0.03,1.383,618.6,0.021646,89.63,4.691,97.92,0.0209,8138.0,1040816.86,4148.0,1.458,-0.14,41.424,1.796
8868657,0,4.4473549,0.0,0.98,18.99,203.6,0.018208,28.09,1.111,1.52,0.05,954.0,195.56,5531.0,4.597,-0.32,0.764,0.855
9762514,0,7.51509713,0.0,0.934,2.62,187.1,0.016144,83.9,8.79,1.23,0.0684,685.0,51.99,4867.0,4.63,-0.08,0.696,0.78
9777062,0,19.230038188,0.0,0.694,7.04412,266180.0,0.585781,88.66,29.755,186.53,0.1818,1361.0,810.65,7703.0,3.844,0.36,2.916,2.165
9786821,0,21.120005744,0.0,0.986,2.05573,13054.0,0.178782,88.88,50.672,31.2,0.1541,880.0,141.75,6195.0,4.069,-0.2,1.598,1.09
9790965,0,0.82206761,0.0,1.216,3.8281,26190.0,0.434803,47.61,1.803,91.21,0.0184,2941.0,17747.85,6531.0,3.962,-0.28,1.921,1.234
9818732,0,45.035589512,0.0,0.499,9.8341,404840.0,0.654471,89.48,55.1913,82.4,0.2619,600.0,30.66,6484.0,4.386,-0.12,1.153,1.178
10685175,0,3.10197712,0.0,0.984,7.083,124.6,0.013463,40.03,1.2848,2.64,0.0526,2246.0,6009.05,8709.0,4.232,0.21,1.797,2.012
10686876,0,2.618414643,0.0,0.356,4.99923,200860.0,0.424042,86.35,5.58619,109.33,0.0457,2582.0,10502.8,8143.0,3.96,-0.2,2.361,1.854
10686930,0,2.61844178,0.0,0.182,3.203,45.1,0.006019,88.32,6.21,2.16,0.0401,2033.0,4044.74,5088.0,3.502,-0.18,3.293,1.257
10711913,0,19.407958161,0.0,0.905,6.09676,142060.0,0.515255,88.25,29.576,44.96,0.1262,633.0,37.92,5702.0,4.485,-0.8,0.799,0.711
10732401,0,0.933747375,0.0,1.063,5.974,198.9,0.079873,13.61,1.094,8.93,0.0192,2003.0,3820.18,6224.0,4.454,-0.14,1.024,1.084
11913052,0,3.74785307,0.0,0.217,3.444,145.9,0.010754,88.49,8.23,9.04,0.0611,2440.0,8389.62,4929.0,3.001,0.26,7.7,2.167
11913071,0,3.747835042,0.0,0.547,5.28519,188920.0,0.423361,85.63,7.1798,141.7,0.0597,2697.0,12482.82,8529.0,3.769,-0.18,3.065,2.017
11918482,0,0.94754848,0.0,11.1936,1.7347,11348.0,10.292369,29.22,12.83,224.79,0.0106,622.0,35.37,3246.0,5.087,0.0,0.2,0.178
11922648,0,1.75643185,0.0,0.115,2.397,51.6,0.006544,88.83,5.63,0.58,0.0275,1366.0,821.36,5696.0,4.57,-0.26,0.812,0.902
11922782,0,1.756466865,0.0,0.824,4.7781,188220.0,0.546314,77.63,3.8436,87.4,0.0279,1831.0,2652.65,5726.0,4.077,-0.18,1.465,0.935
11923819,0,33.159475806,0.0,0.768,9.01353,222170.0,0.563821,88.85,38.3018,146.47,0.2576,1068.0,307.53,7967.0,4.001,0.36,2.379,2.069
11959569,0,46.14869106,0.0,0.002,19.092,349630.0,0.540476,90.0,28.46,114.2,0.2605,647.0,41.46,5383.0,3.908,0.14,1.935,1.105
11966557,0,60.2976774,0.0,0.596,14.2561,315890.0,0.595809,89.29,47.841,63.57,0.2956,481.0,12.63,5995.0,4.434,-0.28,0.977,0.946
3241619,0,1.703347524,0.0,0.223,3.3039,504410.0,0.673033,88.06,6.60496,47.62,0.0247,1202.0,495.27,5325.0,4.657,-0.78,0.648,0.695
3241662,0,1.70332915,0.0,0.307,1.663,98.5,0.00913,87.67,7.55,0.86,0.0275,1420.0,965.03,5749.0,4.547,-0.1,0.864,0.961
3245000,0,20.413812,0.0,1.158,5.806,496.4,0.182913,79.94,6.63,16.5,0.1424,586.0,27.84,5514.0,4.569,-0.04,0.826,0.926
3323289,0,33.693201537,0.0,0.379,7.44219,508770.0,0.701428,89.62,57.3746,68.86,0.1917,518.0,17.07,5427.0,4.448,-0.1,0.899,0.826
4758368,0,1.874967748,0.0,0.817,10.0159,31526.0,0.189363,58.67,1.57165,378.99,0.0381,4440.0,91765.97,4588.0,2.232,-0.02,18.328,2.09
4768756,0,2.40440112,0.0,0.669,5.49,27.1,0.005036,75.27,2.63,0.42,0.0321,1172.0,447.52,5433.0,4.55,-0.4,0.769,0.766
4769824,0,21.926779,0.0,0.542,10.05,198.6,0.013288,87.83,14.29,1.26,0.1514,618.0,34.52,5853.0,4.544,-0.18,0.868,0.961
4773155,0,25.706001174,0.0,0.43,10.969,464960.0,0.680543,89.15,29.1055,67.11,0.1669,579.0,26.55,5642.0,4.498,-0.02,0.903,0.936
5385469,0,12.422524,0.0,0.566,13.55,33.9,0.005564,84.47,5.87,0.86,0.1173,1107.0,354.37,7225.0,4.281,-0.12,1.414,1.397
5385667,0,12.4261809,0.0,0.98,29.09,92.2,0.012023,40.29,1.285,1.88,0.1034,976.0,214.85,5948.0,4.106,-0.28,1.432,0.957
5388229,0,0.61810542,0.0,1.2326,6.666,12264.0,0.381399,22.92,1.3367,39.52,0.0134,1994.0,3735.52,5371.0,4.403,0.0,0.949,0.83
5389184,0,1.06995136,0.0,0.176,1.322,54.8,0.006786,88.36,6.158,0.9,0.0206,1991.0,3730.45,5869.0,4.274,0.04,1.221,1.021
6421483,0,2.158398259,0.0,0.996,8.1633,93038.0,0.475393,66.52,2.499,101.02,0.0307,1829.0,2649.52,5210.0,3.778,-0.5,1.946,0.829
6421937,0,359.534371,0.0,100.806,24.205,5732.0,99.870651,76.2,423.0,64333.8,1.2337,491.0,13.7,5087.0,3.183,0.0,5.899,1.935
6428942,0,534.86668,0.0,0.113,8.19,565.0,0.021978,89.95,507.0,4.3,1.4391,328.0,2.74,6668.0,4.074,-0.08,1.791,1.395
6437993,0,1.39797542,0.0,0.077,9.06,43.2,0.005868,86.69,1.339,0.49,0.022,1316.0,709.8,5074.0,4.536,-0.22,0.761,0.725
6443392,0,0.776976021,0.0,1.222,1.95401,21245.0,0.423201,61.54,2.5652,48.15,0.0168,2083.0,4459.03,5999.0,4.423,0.02,1.042,1.046
7177553,0,17.99646148,0.0,1.091,4.65638,62755.0,0.466023,87.84,28.945,114.45,0.1402,1004.0,240.38,5684.0,3.788,-0.28,2.249,1.134
7177892,0,1.386249249,0.0,1.135,2.99104,47188.0,0.451558,70.73,3.439,78.6,0.0263,2137.0,4939.8,6226.0,4.135,0.06,1.594,1.264
7185487,0,0.53482911,0.0,0.3597,0.996,704.0,0.024733,84.8,3.99,0.54,0.0072,753.0,75.82,3229.0,5.08,0.0,0.201,0.178
7198648,0,0.566799833,0.0,0.851,5.543,198.0,0.014788,34.16,1.028,1.27,0.0128,1900.0,3084.6,5488.0,4.584,-0.18,0.789,0.877
7199935,0,0.566795728,0.0,0.653,2.79,18.9,0.004206,62.76,1.428,0.64,0.0134,2755.0,13656.59,6130.0,4.151,-0.28,1.393,1.003
7200102,0,14.665759784,0.0,0.576,3.65814,336980.0,0.613898,89.29,46.19,67.17,0.1114,712.0,60.89,5385.0,4.369,0.08,1.002,0.855
7200225,0,0.566780836,0.0,0.005,4.937,60.9,0.007115,89.73,1.1082,0.75,0.0136,2204.0,5608.62,5949.0,4.493,0.0,0.962,1.05
8111622,0,15.44605962,0.0,0.3,4.5963,330910.0,0.540318,89.56,38.7967,52.93,0.1211,701.0,57.04,5838.0,4.529,-0.08,0.897,0.992
8123170,0,1.03905082,0.0,0.4522,3.035,43.8,0.006234,79.64,2.451,0.87,0.0203,2297.0,6581.45,6558.0,4.239,-0.52,1.28,1.035
8128965,0,7.140373046,0.0,0.309,7.07032,205260.0,0.422933,88.35,10.751,61.56,0.0715,1132.0,388.56,5945.0,4.168,-0.24,1.333,0.953
8129189,0,53.647084859,0.0,0.432,19.9499,219100.0,0.441986,89.12,28.2747,142.04,0.2797,753.0,75.91,5261.0,3.506,-0.62,2.943,1.013
8879427,0,16.31328124,0.0,0.768,4.45731,71589.0,0.280835,88.46,28.666,30.85,0.1267,747.0,73.51,6008.0,4.44,-0.1,1.006,1.018
8879915,0,1.721313779,0.0,0.315,3.54768,534620.0,0.714233,87.15,6.3302,83.69,0.028,1627.0,1658.35,5960.0,4.371,-0.12,1.073,0.986
8890996,0,1.50650745,0.0,0.677,2.622,27.8,0.00513,78.38,3.36,1.13,0.0294,2498.0,9242.43,6839.0,4.003,-0.06,2.02,1.497
8938628,0,3.431126546,0.0,1.161,2.7986,40248.0,0.448692,81.88,8.215,47.48,0.0407,1251.0,580.05,5815.0,4.349,-0.62,0.969,0.764
8940961,0,1.583334941,0.0,0.781,4.4854,177070.0,0.499713,77.52,3.618,52.0,0.0264,1548.0,1362.14,5846.0,4.472,-0.06,0.953,0.984
9848420,0,7.9320191,0.0,0.5896,8.18,125.1,0.010552,84.22,6.13,1.04,0.073,811.0,102.05,5219.0,4.441,0.1,0.905,0.823
9850387,0,1.374249107,0.0,0.771,5.3181,136660.0,0.418151,72.56,2.572,96.85,0.0276,2725.0,13078.76,7053.0,3.958,-0.26,2.121,1.489
9850912,0,8.4804737,0.0,0.33,6.157,337.0,0.016967,88.14,10.14,1.85,0.0834,930.0,176.51,6092.0,4.471,-0.06,0.998,1.074
9873869,0,4.994773558,0.0,0.416,4.48893,259760.0,0.486133,88.04,12.1638,62.69,0.0562,1264.0,604.21,6253.0,4.271,-0.46,1.181,0.95
10736489,1,6.842939,,,2.8,,,,,,,,99.24,,,,,
10743600,0,0.8170226,0.0,0.843,2.974,167700.0,0.527086,73.1,2.9011,57.56,0.0171,1947.0,3416.07,5780.0,4.438,0.0,1.0,1.0
10753734,0,19.40669392,0.0,0.424,5.27765,464520.0,0.682386,89.47,45.746,57.97,0.1342,597.0,30.05,5622.0,4.588,-0.34,0.778,0.862
10794405,0,0.952377862,0.0,1.248,4.0869,2122.3,0.301758,29.04,1.428,28.44,0.0184,1713.0,2023.36,5662.0,4.524,-0.14,0.863,0.909
10809677,0,3.521050679,0.0,1.266,3.5323,4879.8,0.354453,70.96,3.881,256.2,0.0576,2434.0,8306.9,5149.0,3.109,-0.1,6.619,2.055
11970288,0,20.7106853,0.0,1.252,42.737,1003.0,0.283951,40.85,1.655,89.55,0.175,1246.0,570.64,6956.0,3.738,-0.18,2.888,1.664
12004679,0,2.521245368,0.0,0.231,4.24027,418380.0,0.606844,88.18,7.2854,56.59,0.0339,1241.0,560.57,5605.0,4.486,-0.32,0.854,0.816
12004680,0,2.52122764,0.0,0.298,2.249,127.3,0.010318,87.94,8.29,0.91,0.035,1177.0,453.48,5546.0,4.575,-0.14,0.81,0.907
12004689,0,2.5212708,0.0,0.3286,2.706,163.3,0.011675,87.09,6.84,0.81,0.0322,1003.0,238.81,5110.0,4.674,-0.6,0.637,0.697
12013615,0,8.202869679,0.0,0.561,7.29811,345940.0,0.615641,87.54,13.0525,110.46,0.0829,1190.0,474.09,6060.0,4.059,-0.02,1.643,1.129
12022517,0,3.442714533,0.0,1.142,3.36034,60039.0,0.500122,81.49,7.717,47.02,0.0424,1157.0,423.13,5819.0,4.501,-0.4,0.861,0.858
6307521,0,475.91706,0.0,1.222,22.86,967.3,0.257403,88.52,47.2,28.22,1.1377,221.0,0.56,5334.0,4.372,0.16,1.004,0.865
4349442,0,6.238315363,0.0,0.707,2.501,82.9,0.008903,87.05,13.74778,0.7,0.0611,746.0,73.27,4914.0,4.61,-0.04,0.724,0.783
3327980,0,2.115510941,0.0,0.492,7.2877,415160.0,0.664481,82.32,3.68149,191.42,0.0402,2701.0,12609.03,7563.0,3.883,0.1,2.638,1.938
3329643,0,1.015044104,0.0,0.984,10.994,158.2,0.016126,13.85,1.0131,1.98,0.0195,1979.0,3627.61,5910.0,4.318,-0.14,1.124,0.959
3337438,0,2.97606298,0.0,0.363,4.124,72.2,0.007754,86.01,5.22,5.65,0.0537,2615.0,11065.06,5321.0,3.158,0.07,6.669,2.334
3337548,0,2.97586085,0.0,0.117,4.513,105.9,0.009317,88.69,5.0849,0.85,0.0379,1135.0,392.05,5481.0,4.508,-0.22,0.835,0.821
3343866,0,0.555973803,0.0,0.563,1.271,75.3,0.008239,78.77,2.89,1.9,0.0131,3049.0,20544.64,5445.0,3.776,-0.46,2.117,0.977
4840263,0,0.957823876,0.0,0.992,3.7232,104690.0,0.4996,66.74,2.512,110.91,0.0197,2649.0,11612.14,5908.0,3.865,-0.28,2.033,1.103
4840818,0,5.024768971,0.0,1.038,3.82433,53046.0,0.390263,83.63,9.359,42.15,0.0573,1159.0,425.9,6322.0,4.444,-0.44,0.989,0.99
4847832,0,30.960216668,0.0,0.58,15.4308,340410.0,0.613905,88.56,23.1105,62.08,0.1813,527.0,18.3,5291.0,4.423,0.06,0.926,0.828
4851217,0,2.470283788,0.0,0.804,7.8391,193830.0,0.540267,76.13,3.3535,157.82,0.0451,2657.0,11792.22,7823.0,3.885,0.07,2.675,2.002
4851338,0,1.23516416,0.0,0.678,4.713,64.6,0.007809,66.47,1.698,0.92,0.0235,1866.0,2861.14,6249.0,4.428,-0.04,1.076,1.13
4862332,0,0.8903331,0.0,0.322,2.643,134.1,0.010448,82.74,2.55,20.96,0.0272,5714.0,251387.46,4981.0,2.437,0.07,18.374,3.369
4862625,0,20.000242814,0.0,1.004,5.0042,13138.0,0.188658,87.04,19.464,21.57,0.1488,746.0,73.09,6373.0,4.438,-0.24,1.047,1.094
5397905,0,0.618060842,0.0,0.944,1.892,25.1,0.005856,43.32,1.298,0.51,0.0128,1854.0,2791.09,5339.0,4.503,-0.38,0.793,0.731
5444392,0,0.759764419,0.0,0.545,5.72501,393270.0,0.664601,73.89,1.9631,138.54,0.017,2715.0,12833.03,5807.0,3.93,-0.02,1.909,1.13
5462901,0,5.270733213,0.0,0.428,2.7822,293640.0,0.512254,88.83,21.01,37.93,0.0519,693.0,54.59,4348.0,4.601,0.07,0.678,0.669
5471010,0,12.4232158,0.0,0.245,17.67,261.5,0.014676,87.36,5.33,1.3,0.1015,685.0,51.91,5497.0,4.577,-0.1,0.809,0.907
6447326,0,4.3206933,0.0,0.973,50.68,147.9,0.014734,16.66,1.01512,1.66,0.0535,1205.0,499.09,6225.0,4.45,-0.12,1.031,1.091
6448768,0,16.486796364,0.0,0.309,7.06797,48943.0,0.20488,89.15,20.7655,46.92,0.1334,1053.0,290.46,6020.0,3.86,-0.24,2.097,1.162
6449552,0,20.148807707,0.0,0.215,8.52557,526950.0,0.683496,89.59,30.1615,68.52,0.1379,631.0,37.55,5547.0,4.447,-0.1,0.918,0.862
6452742,0,0.687772143,0.0,1.166,2.56725,40368.0,0.454182,57.79,2.1877,46.27,0.0143,2097.0,4569.67,5885.0,4.413,-0.52,0.933,0.821
6464285,0,0.843651274,0.0,0.405,2.80468,305450.0,0.526784,83.38,3.5153,39.98,0.0153,1553.0,1371.12,5220.0,4.578,-0.64,0.695,0.665
6466939,0,1.142946648,0.0,0.479,3.40234,412550.0,0.655143,83.45,4.198,43.5,0.0181,1293.0,660.96,5058.0,4.651,-0.98,0.608,0.603
6468938,0,7.217010987,0.0,1.287,4.4215,78714.0,0.678383,84.53,13.5033,89.71,0.0717,1096.0,341.36,6047.0,4.246,-0.32,1.211,0.943
8429014,0,9.72869627,0.0,1.274,5.628,252.2,0.287894,62.49,2.76,42.47,0.0982,1126.0,379.75,6881.0,4.301,-0.04,1.351,1.34
7200301,0,0.566791802,0.0,0.679,2.2,49.3,0.006819,66.03,1.672,0.66,0.0134,2040.0,4113.39,5691.0,4.544,0.07,0.887,1.003
7203179,0,2.245738777,0.0,0.397,8.61629,483490.0,0.691322,83.38,3.43849,99.05,0.0358,1737.0,2156.25,6508.0,4.287,-0.06,1.312,1.217
7203194,0,2.24572117,0.0,0.596,3.88,48.2,0.006627,80.65,3.67,0.74,0.0346,1479.0,1131.64,6158.0,4.455,-0.06,1.026,1.092
7212722,0,2.316171991,0.0,0.7,4.03025,251480.0,0.570473,83.58,6.265,49.53,0.0328,1288.0,651.03,5932.0,4.58,-0.54,0.795,0.882
7280953,0,0.56680208,,,1.22,,,,,,,,392.81,,,,,
7281217,0,0.566810701,0.0,0.982,6.19,200.0,0.018177,13.58,1.0102,1.49,0.0124,1921.0,3220.92,5593.0,4.584,-0.5,0.752,0.791
7281229,0,0.566813319,0.0,1.196,3.752,129.1,0.206142,9.71,1.213,23.19,0.014,2313.0,6742.52,6108.0,4.466,0.07,1.03,1.132
8143170,0,28.787257509,0.0,0.559,13.953,49618.0,0.209933,88.11,16.929,91.26,0.2183,971.0,210.02,5154.0,3.461,0.08,3.981,1.672
8145789,0,0.835315046,0.0,1.224,2.45449,16876.0,0.405309,56.33,2.2088,30.54,0.0152,1490.0,1160.98,5009.0,4.584,-0.46,0.69,0.666
8155584,0,26.0164225,0.0,1.147,4.1768,41109.0,0.4367,88.41,41.2,61.04,0.1729,755.0,76.63,6287.0,4.231,-0.34,1.28,1.015
8158324,0,593.19521,0.0,0.6192,25.65,227.3,0.014455,89.95,142.0,1.63,1.36,234.0,0.71,6103.0,4.391,-0.34,1.03,0.953
8953281,0,0.78430061,0.0,0.659,2.952,254.7,0.015394,68.03,1.762,1.14,0.0145,1566.0,1416.91,5176.0,4.589,-0.66,0.681,0.657
8953426,0,2.665875491,0.0,0.878,7.59461,161390.0,0.532779,75.71,3.5585,67.43,0.0389,1502.0,1199.89,6234.0,4.351,-0.02,1.159,1.097
8953475,0,2.6658312,0.0,0.864,5.771,40.8,0.006683,64.97,2.04,0.99,0.0375,1663.0,1807.48,6276.0,4.17,-0.42,1.353,0.988
8973000,0,28.027891356,0.0,0.6493,17.3269,243230.0,0.526828,87.66,17.108,31.3,0.1496,440.0,8.86,5231.0,4.721,-2.5,0.544,0.569
9881258,0,2.028512246,0.0,0.871,5.00309,121560.0,0.449196,76.58,3.753,50.28,0.0313,1542.0,1333.24,6105.0,4.412,-0.24,1.025,0.99
9899153,0,1.33256167,0.0,0.402,3.743,59.5,0.006993,81.1,2.6,0.63,0.022,1326.0,727.84,4895.0,4.502,0.26,0.828,0.796
9899410,0,1.332545609,0.0,0.582,3.997,278.2,0.015757,75.03,2.25,28.37,0.033,5080.0,157611.61,5154.0,2.435,-0.5,16.486,2.7
9899421,0,1.33256256,0.0,0.137,3.088,174.9,0.011665,87.67,3.359,16.03,0.0253,4529.0,99175.88,4601.0,2.321,-0.22,12.581,1.209
9899577,0,1.33258981,0.0,0.223,3.987,78.4,0.007995,85.05,2.585,0.67,0.0223,1369.0,832.33,5309.0,4.595,-0.16,0.763,0.843
9899583,0,1.33258375,0.0,0.746,4.081,60.9,0.007733,66.77,1.89,0.84,0.0243,1727.0,2096.92,6108.0,4.471,-0.08,0.997,1.072
9906489,0,8.9648813,0.0,1.208,61.23,454.5,0.228932,13.25,1.241,28.97,0.0893,1040.0,276.3,6543.0,4.382,-0.16,1.159,1.181
10816107,0,2.161583501,0.0,0.715,4.0537,50163.0,0.22245,80.06,4.1422,29.61,0.0303,1646.0,1741.01,5888.0,4.167,-0.62,1.219,0.796
10843431,1,8.7396758,0.0,0.957,3.866,1431.0,0.047917,82.59,7.43,3.29,0.0713,577.0,26.17,4406.0,4.643,-0.24,0.628,0.632
10847907,0,0.535493486,0.0,0.566,2.57,54.0,0.00696,68.26,1.527,1.42,0.0144,3181.0,24045.87,6328.0,4.035,0.08,1.864,1.374
10857589,0,32.532521502,0.0,0.237,13.3991,83468.0,0.266068,89.41,23.0803,24.35,0.1945,535.0,19.39,5845.0,4.558,-0.28,0.838,0.926
12071006,0,6.096030635,0.0,0.642,18.4531,901660.0,1.384397,83.84,5.9844,406.97,0.0816,1925.0,3246.2,7598.0,3.867,0.06,2.692,1.945
12106875,0,5.9371708,0.0,0.4778,4.954,157.1,0.011641,86.52,8.19,1.17,0.0603,945.0,188.41,5475.0,4.426,-0.12,0.923,0.829
12157983,0,0.577844035,0.0,1.194,4.291,320.4,0.212412,11.94,1.221,18.93,0.0131,1980.0,3647.63,5693.0,4.57,-0.24,0.816,0.911
10028352,0,1.75147897,0.0,0.008,7.89,76.7,0.008101,89.75,1.812,1.8,0.0337,2340.0,7086.5,6823.0,4.04,0.36,2.037,1.66
3352751,0,3.495457889,0.0,0.965,6.9796,114620.0,0.496613,77.7,4.5305,84.49,0.0524,2051.0,4186.71,8529.0,4.249,-0.42,1.558,1.572
3427776,0,4.01668015,0.0,0.911,2.2828,38007.0,0.255027,85.52,11.65,22.11,0.0444,1016.0,252.13,5448.0,4.497,-0.5,0.794,0.721
3437739,0,1.89134156,0.0,0.739,5.891,68.4,0.008174,66.86,1.881,0.99,0.0313,1673.0,1856.23,6387.0,4.41,-0.12,1.105,1.145
3440230,0,2.881100027,0.0,0.829,9.43866,662830.0,1.213101,80.47,5.0041,446.29,0.0496,2946.0,17809.19,8104.0,3.675,-0.34,3.369,1.957
3441340,0,0.806277023,0.0,0.697,7.275,70.8,0.008208,48.46,1.052,0.89,0.0174,2046.0,4119.09,6122.0,4.471,-0.1,0.996,1.07
3448323,0,0.513482156,0.0,0.004,2.732,91.6,0.008629,89.85,1.572,0.83,0.0121,2072.0,4335.56,5495.0,4.495,-0.02,0.882,0.887
4862625,0,225.66716,0.0,0.3037,16.6,342.9,0.017177,89.95,100.8,1.94,0.7461,331.0,2.82,6363.0,4.444,-0.26,1.035,1.083
4863369,0,4.24748886,0.0,0.242,3.053,121.0,0.010053,88.67,10.44,1.01,0.052,1079.0,319.94,5807.0,4.524,0.07,0.922,1.036
4863753,0,1.000012952,0.0,0.097,1.221,36.0,0.005392,89.12,6.29,2.12,0.023,2858.0,15781.19,5176.0,3.534,0.12,3.605,1.621
4902030,0,0.878803439,0.0,0.467,2.74503,410720.0,0.645784,83.29,3.9966,51.97,0.0162,1347.0,775.9,4524.0,4.566,0.24,0.737,0.727
4908495,0,1.560158562,0.0,0.712,3.4248,240160.0,0.561344,81.74,4.954,45.91,0.0236,1223.0,530.79,4926.0,4.548,-0.12,0.749,0.724
4912589,0,34.188302705,0.0,0.957,3.01179,118440.0,0.507247,89.46,100.97,74.5,0.199,660.0,44.91,5757.0,4.134,-0.24,1.345,0.898
4914737,0,8.65311903,0.0,0.701,1.273,206.8,0.014108,88.95,38.1,0.85,0.068,493.0,13.95,3929.0,4.705,-0.1,0.55,0.559
5471141,0,12.4253812,0.0,0.1583,19.781,115.3,0.009789,88.24,4.823,1.14,0.1075,823.0,108.46,5925.0,4.412,0.12,1.066,1.07
5471328,0,12.42555999,0.0,0.9066,28.083,2964.8,0.061347,64.17,2.097,4.72,0.0924,599.0,30.49,4922.0,4.576,-0.32,0.704,0.681
5471480,0,12.4254241,0.0,0.938,24.98,378.9,0.022225,59.01,1.821,2.17,0.1046,755.0,76.9,5853.0,4.529,-0.1,0.895,0.99
5475712,0,2.991884392,0.0,0.496,7.5583,123880.0,0.335774,82.6,3.8519,40.11,0.0419,1486.0,1154.88,6596.0,4.4,-0.42,1.094,1.098
5479973,0,1.795273026,0.0,0.935,7.3232,125420.0,0.500082,67.93,2.4877,55.26,0.0296,1642.0,1714.88,6363.0,4.456,-0.32,1.012,1.065
5513833,0,0.755101141,0.0,0.523,3.371,76.7,0.008231,71.5,1.648,0.19,0.0092,680.0,50.92,3256.0,5.071,0.0,0.207,0.184
6471229,0,1.75251585,0.0,0.738,3.489,125.9,0.011095,74.6,2.78,1.02,0.0278,1447.0,1035.27,5952.0,4.554,-0.36,0.844,0.932
6471230,0,1.752450163,0.0,0.728,3.0255,55.5,0.00734,76.81,3.190491,0.79,0.0267,1552.0,1372.36,5779.0,4.364,-0.38,0.99,0.827
6521174,0,8.27923132,0.0,0.187,2.355,164.9,0.011679,89.6,26.7,1.08,0.0786,815.0,104.49,5631.0,4.557,-0.06,0.847,0.946
6522353,0,0.845097627,0.0,0.717,1.873,86.5,0.009161,73.87,2.58,0.78,0.0167,1584.0,1496.92,5252.0,4.593,0.07,0.783,0.896
6522750,0,17.445640466,0.0,0.588,6.08966,334160.0,0.614952,88.98,32.931,63.46,0.1311,682.0,51.15,5759.0,4.481,0.02,0.945,0.984
6523216,0,14.313157391,0.0,0.004,8.90236,21567.0,0.134636,89.98,13.9516,34.98,0.117,1144.0,404.48,5750.0,3.703,-0.7,2.379,1.041
6531801,0,0.515875396,0.0,0.95,1.21,1773.0,0.047936,18.33,1.0019,7.22,0.0138,3189.0,24441.1,7229.0,4.278,-0.34,1.38,1.32
7281356,0,2.83401711,0.0,0.2794,5.938,84.2,0.00849,85.37,3.59,0.93,0.0399,1381.0,859.57,6247.0,4.458,-0.24,1.002,1.045
7281399,0,0.566803996,0.0,0.123,3.399,141.6,0.010722,85.05,1.425,0.64,0.0111,1350.0,786.1,4373.0,4.722,-0.66,0.544,0.569
7281410,0,0.56681118,,,2.06,,,,,,,,,,,,,
7281699,0,0.566786121,0.0,0.591,3.404,81.8,0.008583,62.93,1.2977,0.79,0.0131,1984.0,3678.65,5603.0,4.556,-0.04,0.846,0.941
7285616,0,0.566802891,0.0,0.628,1.861,49.2,0.006762,71.62,1.991,1.29,0.0148,3111.0,22107.66,6487.0,4.08,-0.04,1.748,1.343
8178616,0,1.01884975,0.0,0.2737,3.233,30.9,0.005142,83.65,2.412,0.47,0.0193,1754.0,2238.64,6068.0,4.568,-0.5,0.829,0.926
8183389,0,32.440339204,0.0,0.645,4.50984,287600.0,0.586321,89.54,79.65,44.56,0.1742,448.0,9.52,5081.0,4.578,-0.5,0.696,0.668
8192861,0,0.552141897,0.0,1.091,4.985,105.6,0.101732,6.88,1.0984,10.04,0.0128,2206.0,5602.43,5952.0,4.486,-0.36,0.904,0.913
8193315,0,2.62387291,0.0,0.49,4.61248,232470.0,0.465605,85.38,6.07591,74.23,0.0401,1790.0,2430.91,6728.0,4.206,-0.26,1.46,1.257
8195877,0,0.75509861,0.0,1.091,2.6423,60334.0,0.458574,63.51,2.446,60.74,0.0155,2359.0,7285.15,6038.0,4.206,-0.54,1.213,0.864
