group_id,orbital_period_days,eccentricity,impact_parameter,transit_duration_hours,transit_depth,radius_ratio_rp_rs,inclination_deg,a_over_rs,planet_radius_rearth,semi_major_axis_au,equilibrium_temp_k,insolation_earth,stellar_teff_k,stellar_logg_cgs,stellar_metallicity_dex,stellar_radius_rsun,stellar_mass_msun
9947389,284.727213,0.0,0.316,10.299,355.3,0.017149,89.91,204.2,2.02,0.8224,278.0,1.41,5497.0,4.332,0.14,1.08,0.913
3765917,30.5392931,0.0,0.045,6.887,428.2,0.01877,89.93,34.5,2.72,0.1942,669.0,47.46,5803.0,4.211,0.14,1.328,1.046
7833305,8.31224474,0.0,1.111,2.663,70.8,0.119294,71.25,3.46,10.63,0.0726,801.0,97.64,5421.0,4.483,-0.4,0.816,0.739
12647577,12.6362048,0.0,0.174,3.961,124.0,0.010119,89.59,24.3,1.1,0.1072,774.0,85.06,5772.0,4.457,0.14,0.992,1.028
4252671,23.266633,0.0,0.092,8.315,49.9,0.006462,89.75,21.43,2.66,0.1821,1156.0,422.77,5758.0,3.456,-0.56,3.775,1.487
11153476,7.94004281,0.0,0.004,3.282,81.9,0.008315,89.99,18.65,0.98,0.0813,1010.0,245.79,6278.0,4.425,-0.06,1.081,1.132
6144039,2.85855049,0.0,0.972,2.341,85.4,0.011676,69.56,2.78,1.23,0.0378,1212.0,510.14,5441.0,4.415,0.08,0.964,0.881
5985713,8.95294046,0.0,0.718,2.995,44.0,0.006519,87.45,16.14,0.86,0.0839,1012.0,247.66,6047.0,4.266,-0.22,1.207,0.98
6839010,4.84350003,0.0,0.906,3.045,50.2,0.007775,80.44,5.45,0.9,0.0543,1121.0,373.1,5762.0,4.348,-0.14,1.056,0.906
9775385,45.163025,0.0,0.2057,7.03,130.3,0.010664,89.95,48.6,2.35,0.2944,886.0,145.48,7675.0,4.051,-0.12,2.015,1.665
6197344,36.7614011,0.0,0.984,15.982,160.9,0.01687,77.77,4.64,1.52,0.2,475.0,12.0,5305.0,4.504,-0.16,0.823,0.789
11357664,4.373570433,0.0,0.1,0.623,366.0,0.017534,89.89,54.3,1.23,0.0448,727.0,66.12,4362.0,4.623,-0.18,0.64,0.627
7272132,154.674369,0.0,0.777,9.35,435.8,0.020904,89.47,83.7,2.29,0.5698,371.0,4.47,6338.0,4.449,-0.36,1.002,1.023
8430053,15.9513866,0.0,0.197,2.285,99.2,0.00921,89.79,52.8,1.17,0.1311,849.0,123.03,6451.0,4.375,-0.08,1.168,1.181
12458605,7.7859111,0.0,0.675,7.788,45.5,0.006544,83.26,5.76,0.68,0.0769,939.0,183.92,6045.0,4.479,-0.18,0.954,0.994
4953173,31.183688,0.0,0.8319,6.14,139.8,0.012202,87.66,22.4,3.21,0.2158,876.0,139.27,5947.0,3.814,0.18,2.407,1.378
5352640,2.94242323,0.0,0.447,1.519,293.3,0.015869,88.11,13.52,1.42,0.039,1098.0,344.64,5436.0,4.573,0.0,0.819,0.919
4048898,13.0914878,0.0,0.145,2.037,37.5,0.005595,89.83,48.9,0.79,0.1104,892.0,149.52,5919.0,4.238,0.04,1.288,1.048
4587135,54.0812235,0.0,0.182,6.279,411.1,0.018566,89.84,65.9,1.54,0.264,431.0,8.19,5757.0,4.597,-0.5,0.762,0.865
5511659,8.5291223,0.0,0.606,3.241,325.4,0.017152,87.89,16.44,2.08,0.08,911.0,162.94,5543.0,4.318,0.16,1.111,0.937
7583650,6.4546845,0.0,0.93,3.071,69.9,0.009295,81.61,6.37,1.38,0.0718,1244.0,565.72,6474.0,4.243,-0.16,1.362,1.185
3867794,0.494247662,0.0,0.366,1.2443,224.9,0.013828,82.87,2.94,1.51,0.0127,2257.0,6096.15,5763.0,4.484,0.36,0.998,1.107
5819801,11.8299383,0.0,0.502,5.168,41.4,0.006011,88.12,15.26,1.6,0.1128,1177.0,453.44,5747.0,3.802,0.26,2.431,1.365
6276791,5.30179786,0.0,0.357,2.24,197.2,0.012946,88.81,17.16,1.22,0.0587,973.0,211.8,5749.0,4.547,-0.1,0.864,0.961
10140122,0.849362238,0.0,0.453,1.36,114.9,0.009854,84.05,4.36,0.85,0.0169,1498.0,1190.04,4973.0,4.595,0.36,0.788,0.891
5033823,0.741768294,0.0,1.201,0.4164,60.3,0.210554,60.2,2.42,72.36,0.0186,3380.0,30981.32,5897.0,3.637,0.14,3.147,1.566
3223433,61.083322,0.0,0.649,10.396,227.5,0.014504,88.94,35.0,1.61,0.3082,465.0,11.01,5803.0,4.444,0.16,1.015,1.044
8803757,3.5944891,0.0,0.041,2.557,89.9,0.00854,89.79,10.84,0.98,0.0447,1178.0,455.99,5523.0,4.364,0.14,1.046,0.922
9479306,4.8608059,0.0,0.374,1.966,252.1,0.014666,88.8,17.83,1.21,0.0529,925.0,172.76,5541.0,4.6,-0.36,0.757,0.839
5437762,4.04481159,0.0,0.393,2.479,33.0,0.005366,88.05,11.56,0.67,0.0511,1325.0,729.15,6358.0,4.359,-0.16,1.141,1.082
4996057,4.8302364,0.0,0.316,7.983,22.5,0.0043,85.93,4.45,1.06,0.0536,1453.0,1052.42,5086.0,3.678,-0.38,2.247,0.877
8349399,56.446465,0.0,0.874,7.371,147.9,0.012893,88.33,29.9,1.57,0.2871,522.0,17.5,5995.0,4.337,-0.14,1.117,0.988
6043562,31.4202111,0.0,0.075,4.021,390.5,0.017729,89.93,60.6,1.45,0.1824,471.0,11.6,5269.0,4.603,-0.2,0.748,0.822
4919550,5.56676609,0.0,0.392,1.812,173.8,0.011989,88.98,21.91,1.12,0.0574,859.0,128.51,5032.0,4.479,0.2,0.859,0.81
5645170,5.38613715,0.0,0.197,1.943,169.3,0.011945,89.46,21.02,0.86,0.0542,846.0,121.37,5516.0,4.669,-0.84,0.656,0.74
8216763,13.2965044,0.0,0.902,5.68,133.4,0.013087,83.76,8.3,0.88,0.0948,488.0,13.42,4352.0,4.671,-0.2,0.613,0.64
9110610,21.8420304,0.0,0.208,3.843,79.5,0.008228,89.72,42.84,2.01,0.1622,1016.0,251.46,6194.0,3.813,-0.38,2.241,1.189
5208962,0.876850385,0.0,0.049,1.534,59.2,0.007055,89.36,4.43,1.35,0.0197,2543.0,9858.55,6102.0,4.069,0.16,1.756,1.32
4742188,413.51856,0.0,0.019,10.395,391.1,0.018088,90.0,309.3,1.96,1.0911,254.0,0.98,6031.0,4.45,-0.14,0.992,1.012
8301878,20.7106368,0.0,0.604,2.693,142.5,0.011371,89.27,47.7,1.12,0.1421,626.0,36.18,5631.0,4.478,-0.12,0.901,0.89
10221505,3.43633133,0.0,0.114,0.675,473.5,0.020187,89.83,39.4,1.44,0.0384,945.0,188.22,5201.0,4.616,-0.84,0.651,0.638
11658036,142.703888,0.0,0.062,5.808,225.5,0.013885,89.98,190.0,1.95,0.5812,440.0,8.88,6701.0,4.326,-0.02,1.289,1.292
8397947,3.38080537,0.0,0.067,3.275,200.9,0.012949,89.52,7.99,1.69,0.0461,1362.0,814.73,6072.0,4.343,0.14,1.193,1.146
6665860,10.4716194,0.0,0.184,4.512,123.9,0.010136,89.4,17.62,1.74,0.0966,1035.0,271.12,5812.0,4.083,0.14,1.574,1.095
5769810,6.78788113,0.0,0.022,2.26,73.1,0.007896,89.95,23.12,2.44,0.0835,1679.0,1875.92,6537.0,3.76,-0.02,2.829,1.677
12071754,5.47455167,0.0,0.931,3.71,73.2,0.009788,78.05,4.5,1.4,0.0603,1155.0,419.95,5611.0,4.19,0.14,1.312,0.972
10384298,3.43861067,0.0,0.629,1.264,46.8,0.006575,87.79,16.35,1.01,0.0435,1348.0,779.48,5383.0,4.112,0.16,1.401,0.926
3109550,4.8754765,0.0,0.084,1.902,39.6,0.005681,89.75,19.63,0.8,0.0546,1180.0,458.62,5513.0,4.179,0.07,1.286,0.911
6131130,10.5071781,0.0,0.232,2.68,271.8,0.014877,89.55,29.6,1.41,0.0867,737.0,69.76,5290.0,4.46,-0.1,0.865,0.788
4742452,5.4398033,0.0,0.136,3.256,85.5,0.008465,89.39,12.77,1.0,0.0634,1112.0,361.47,6108.0,4.43,0.12,1.08,1.147
7906892,8.8493948,0.0,0.819,6.928,43.8,0.006766,81.87,5.79,0.82,0.0839,978.0,216.18,6095.0,4.349,-0.16,1.11,1.004
4277304,51.567801,0.0,0.554,5.514,210.1,0.013584,89.48,60.6,1.3,0.254,433.0,8.3,5285.0,4.467,0.0,0.876,0.821
8626325,16.4491515,0.0,0.866,6.696,70.9,0.009018,84.91,9.75,2.75,0.1437,1036.0,272.9,5334.0,3.712,0.32,2.789,1.464
3098605,0.428046051,0.0,0.041,0.776,126.0,0.010262,89.45,4.29,0.87,0.0104,2017.0,3877.26,5285.0,4.566,-0.18,0.775,0.805
8320630,19.254536,0.0,0.806,4.754,186.0,0.013911,87.57,19.04,1.32,0.139,625.0,36.02,5668.0,4.545,-0.02,0.868,0.963
9005321,384.6961,0.0,0.5221,6.167,787.0,0.026101,89.95,421.0,1.78,0.8823,157.0,0.14,4228.0,4.64,-0.12,0.623,0.618
5563300,71.05457555,0.0,0.061,1.9162,4853.2,0.062584,89.99,300.5,5.91,0.3102,390.0,5.45,5290.0,4.46,-0.1,0.865,0.788
12253769,20.5512722,0.0,0.946,4.639,191.2,0.016358,85.71,12.65,1.64,0.1416,607.0,32.01,5401.0,4.464,0.12,0.918,0.894
8054719,7.5861587,0.0,0.858,4.32,116.8,0.011302,83.2,7.25,1.07,0.0693,928.0,175.29,5934.0,4.444,-0.8,0.871,0.767
4762283,42.049523793,0.0,0.23,2.1372,607.9,0.022658,89.91,149.795299,1.19,0.186,303.0,2.0,4281.0,4.761,-1.18,0.48,0.485
3849187,6.60180003,0.0,0.204,2.624,213.4,0.013259,89.39,19.08,1.25,0.0684,875.0,138.25,5591.0,4.559,0.07,0.86,0.977
2976017,3.19938075,0.0,0.268,1.761,76.1,0.008036,88.86,13.5,0.62,0.039,1026.0,262.08,5483.0,4.632,-0.56,0.702,0.779
6786224,3.04185157,0.0,0.176,1.434,69.0,0.007624,89.37,16.09,0.71,0.04,1184.0,465.54,5802.0,4.537,-0.24,0.857,0.922
11072016,1.89873195,0.0,0.197,1.382,78.0,0.008093,88.91,10.39,0.93,0.031,1524.0,1279.95,5942.0,4.439,0.18,1.05,1.104
3245969,11.39110963,0.0,0.569,2.749,593.4,0.022856,88.81,26.92,1.9,0.0926,632.0,37.65,4999.0,4.587,0.06,0.76,0.814
7902003,7.13044117,0.0,0.068,2.566,31.9,0.005193,89.82,21.3,1.18,0.082,1400.0,908.79,6312.0,3.964,0.1,2.074,1.443
11905409,18.0939004,0.0,0.445,3.294,467.3,0.020174,89.34,38.5,1.91,0.133,665.0,46.21,5904.0,4.543,-0.24,0.867,0.958
9571186,34.9524256,0.0,1.225,1.717,677.0,0.255517,88.36,42.8,21.74,0.1993,429.0,8.02,4921.0,4.591,0.3,0.779,0.864
5612697,15.1516409,0.0,0.173,5.105,191.5,0.012596,89.56,22.63,1.38,0.1201,736.0,69.25,5780.0,4.438,0.0,1.0,1.0
8973285,7.4213444,0.0,0.1732,2.361,315.9,0.016313,89.38,24.05,1.73,0.0758,953.0,195.23,6032.0,4.485,-0.06,0.973,1.055
3758922,17.7412303,0.0,0.065,4.816,144.7,0.010924,89.87,28.4,1.14,0.1346,684.0,51.69,5817.0,4.491,0.08,0.956,1.032
8360041,2.63527677,0.0,0.646,1.997,70.4,0.008055,85.28,7.84,0.76,0.0354,1136.0,394.32,5215.0,4.496,0.14,0.864,0.854
9782748,147.388124,0.0,0.005,8.781,909.2,0.027522,90.0,131.8,3.03,0.5661,356.0,3.78,6046.0,4.478,0.07,1.007,1.111
2860656,4.11497357,0.0,0.396,3.025,154.1,0.011539,87.66,9.7,1.17,0.0504,1137.0,395.27,6011.0,4.507,-0.18,0.927,1.006
7094944,7.5019743,0.0,0.442,2.582,248.0,0.014368,88.75,20.28,1.19,0.0678,709.0,59.73,4807.0,4.546,0.04,0.758,0.737
6425597,29.1206519,0.0,0.195,2.89,415.5,0.01865,89.86,77.0,1.6,0.1766,528.0,18.43,5671.0,4.582,-0.34,0.788,0.872
10917433,6.91261536,0.0,0.656,2.359,34.4,0.005657,87.8,17.08,0.64,0.0701,981.0,218.66,5761.0,4.383,0.0,1.044,0.96
5091479,25.8616058,0.0,0.855,7.78,123.0,0.011557,86.44,13.76,1.12,0.1685,613.0,33.37,6067.0,4.524,-0.38,0.884,0.954
8874090,18.9060921,0.0,0.004,4.125,375.6,0.017734,89.99,35.6,0.87,0.1088,336.0,3.03,3751.0,4.813,-0.24,0.45,0.479
8331612,25.6970688,0.0,0.943,3.739,835.0,0.033204,87.57,22.2,3.83,0.1723,658.0,44.24,6020.0,4.403,-0.06,1.057,1.03
8328916,6.07855,0.0,0.3408,3.408,102.7,0.009391,88.24,12.96,1.14,0.0653,1115.0,365.15,6119.0,4.346,-0.18,1.114,1.003
10155029,2.131660527,0.0,0.036,1.8585,32.2,0.005172,89.76,8.82,0.56,0.0321,1438.0,1010.45,5849.0,4.426,-0.08,0.997,0.967
11618569,5.75902182,0.0,0.329,2.687,70.8,0.007804,88.79,15.61,0.91,0.0654,1112.0,362.12,6247.0,4.433,-0.06,1.066,1.122
11973517,0.903763067,0.0,0.0938,0.562,267.5,0.015146,89.38,12.43,1.08,0.0158,1254.0,585.15,4430.0,4.616,-0.18,0.651,0.638
7345248,5.66494448,0.0,0.4638,4.173,46.0,0.006346,87.09,9.29,0.78,0.0593,1134.0,390.59,5888.0,4.269,-0.38,1.13,0.865
6690171,85.0624157,0.0,0.819,4.6964,41901.0,0.222476,89.63,125.54,21.26,0.369,355.0,3.74,5223.0,4.52,0.34,0.875,0.923
5193659,14.3196417,0.0,0.533,3.781,215.5,0.013753,88.78,25.0,2.06,0.1144,850.0,123.37,5562.0,4.151,0.16,1.373,0.973
6220312,5.2736268,0.0,0.595,5.291,86.1,0.008831,84.53,6.25,0.89,0.0595,1014.0,249.68,5851.0,4.515,-0.04,0.918,1.007
6358937,24.5041103,0.0,0.178,6.065,119.5,0.009779,89.67,30.68,1.03,0.1568,574.0,25.59,5250.0,4.404,0.2,0.962,0.854
7771181,9.97202023,0.0,0.401,1.425,329.7,0.016575,89.54,50.0,1.26,0.0797,627.0,36.53,4810.0,4.584,-0.26,0.696,0.677
4366323,40.3511707,0.0,0.079,3.97,533.5,0.020966,89.94,79.0,1.88,0.223,479.0,12.46,5665.0,4.568,-0.2,0.82,0.916
2853029,72.9332762,0.0,0.106,3.829,770.4,0.024847,89.96,148.3,2.45,0.3271,389.0,5.44,5316.0,4.47,0.14,0.902,0.875
6955671,12.6878176,0.0,0.921,4.262,293.0,0.018899,84.69,9.96,2.16,0.1101,851.0,123.89,6258.0,4.442,-0.12,1.046,1.102
5097856,483.36405,0.0,0.614,15.61,285.4,0.01617,89.82,191.5,1.27,1.1172,202.0,0.39,5700.0,4.626,-0.68,0.718,0.806
8278073,12.0729757,0.0,0.312,3.783,99.5,0.009058,89.24,23.4,1.69,0.1046,969.0,208.13,5436.0,3.993,0.2,1.707,1.046
10810859,82.401274,0.0,0.703,6.48,430.7,0.020272,89.44,71.9,2.21,0.3806,421.0,7.42,5886.0,4.472,0.16,1.0,1.083
7017274,11.91256675,0.0,0.174,6.126,123.1,0.010217,89.33,14.8,2.61,0.1183,1242.0,562.27,6337.0,3.893,0.16,2.335,1.556
6767227,4.08197713,0.0,0.328,2.943,26.2,0.004772,88.14,10.08,0.6,0.0511,1372.0,836.88,6538.0,4.339,-0.4,1.156,1.061
2986833,0.912179022,0.0,0.038,1.332,144.6,0.010786,89.59,5.32,0.65,0.0155,1025.0,260.05,3880.0,4.722,0.14,0.555,0.591
11853130,76.87935893,0.0,0.864,2.3819,21272.0,0.161985,89.74,191.715,7.71,0.2746,202.0,0.4,3638.0,4.828,-0.06,0.436,0.467
9345933,13.0151826,0.0,0.852,3.613,331.6,0.019397,86.84,15.44,1.36,0.093,556.0,22.6,4794.0,4.622,-0.5,0.643,0.632
11338056,2.87998334,0.0,0.22,1.658,116.5,0.009652,89.04,13.09,0.85,0.0366,1024.0,260.79,4951.0,4.523,0.14,0.806,0.79
10676750,21.08678557,0.0,0.702,0.978,499.6,0.022065,89.67,122.4,2.08,0.1467,651.0,42.44,6084.0,4.542,-0.44,0.863,0.944
9581589,5.19206571,0.0,0.847,3.716,66.6,0.008465,81.75,5.91,0.99,0.0611,1170.0,442.55,6322.0,4.426,-0.12,1.075,1.124
11804437,449.01499,0.0,0.2182,12.58,94.2,0.008921,89.95,268.7,1.04,1.137,258.0,1.04,6031.0,4.368,-0.22,1.068,0.972
8280511,17.4532945,0.0,0.357,4.027,79.3,0.008165,89.35,31.2,0.76,0.1242,639.0,39.42,5528.0,4.499,-0.2,0.853,0.838
4813793,6.70242786,0.0,0.369,1.221,65.3,0.007505,89.46,39.3,1.82,0.0691,1367.0,827.56,5466.0,3.735,-0.56,2.224,0.979
7266212,7.79534033,0.0,0.282,3.406,102.1,0.009322,89.05,16.96,1.07,0.0798,985.0,222.52,6156.0,4.443,0.0,1.05,1.114
9419020,2.40174996,0.0,0.47,1.413,254.4,0.014851,87.7,11.7,0.65,0.0262,621.0,35.1,3606.0,4.855,-0.2,0.399,0.415
4270799,115.238544,0.0,0.965,7.653,516.7,0.02801,88.64,40.8,3.17,0.4558,372.0,4.52,5589.0,4.384,0.14,1.037,0.948
8811490,21.7434141,0.0,0.906,8.143,154.8,0.013657,84.41,9.31,2.23,0.1519,799.0,96.15,5767.0,4.082,-0.08,1.497,0.987
8094120,5.6795377,0.0,0.196,3.757,52.0,0.00668,89.02,11.42,1.16,0.0649,1420.0,961.1,6514.0,4.09,-0.34,1.585,1.127
9935642,9.33955596,0.0,0.985,2.058,245.1,0.022231,84.03,9.47,2.67,0.0838,882.0,143.02,5516.0,4.308,0.08,1.101,0.898
7285757,7.41834569,0.0,0.049,2.462,234.0,0.014014,89.88,23.3,1.12,0.0685,800.0,96.9,5549.0,4.6,-0.54,0.732,0.776
4262040,92.461135,0.0,0.083,14.344,122.4,0.009874,89.9,49.56,2.86,0.4267,564.0,23.91,5132.0,3.675,-0.08,2.648,1.211
4840672,9.2294726,0.0,0.076,2.446,199.3,0.01261,89.85,29.1,0.82,0.0734,601.0,30.83,4781.0,4.679,-0.7,0.596,0.618
7287677,18.3721835,0.0,0.78,3.738,152.5,0.012401,88.15,24.2,1.12,0.132,657.0,43.96,5937.0,4.558,-0.42,0.83,0.908
7692248,17.99562529,0.0,1.2379,0.871,1068.0,0.276761,88.81,49.4,28.98,0.1365,701.0,57.21,5999.0,4.494,-0.06,0.959,1.045
6691169,63.095068,0.0,1.05,9.485,496.8,0.080621,85.35,12.95,11.67,0.3449,573.0,25.4,6622.0,4.331,0.21,1.325,1.372
8280511,21.7203362,0.0,0.311,4.252,87.8,0.00856,89.52,37.4,0.8,0.1437,594.0,29.45,5528.0,4.499,-0.2,0.853,0.838
6520519,1.97650073,0.0,0.055,1.788,112.5,0.009654,89.63,8.53,0.97,0.031,1394.0,892.9,5792.0,4.514,0.04,0.923,1.015
9459162,3.79892774,0.0,0.13,4.112,47.0,0.00636,88.95,7.07,1.46,0.0547,1869.0,2888.6,6831.0,3.971,-0.08,2.106,1.511
9969287,14.7401061,0.0,0.116,5.637,238.0,0.014103,89.67,20.13,1.48,0.1195,750.0,74.65,5999.0,4.494,-0.06,0.959,1.045
10747501,4.7309013,0.0,0.362,2.889,228.5,0.013995,88.25,11.87,1.39,0.0552,1065.0,303.67,5941.0,4.519,-0.14,0.911,1.001
10586744,21.3761817,0.0,0.017,8.543,104.0,0.00937,89.95,19.3,1.08,0.1427,717.0,62.37,5984.0,4.322,-0.52,1.052,0.846
11970050,6.58753699,0.0,0.132,2.043,232.1,0.013941,89.7,24.77,1.51,0.0711,992.0,228.36,6014.0,4.486,0.07,0.993,1.101
5308296,36.721576,0.0,0.097,7.758,538.2,0.021055,89.85,36.8,1.93,0.2115,498.0,14.51,5662.0,4.56,-0.12,0.84,0.937
3122872,96.81647,0.0,0.034,10.227,164.7,0.011823,89.97,73.14,3.19,0.4595,655.0,43.39,6404.0,3.793,-0.18,2.467,1.38
9702945,3.51413723,0.0,0.9353,3.919,32.7,0.006432,69.9,2.72,0.69,0.0461,1267.0,609.04,6201.0,4.472,-0.2,0.989,1.058
11401253,4.96504981,0.0,0.655,2.212,50.7,0.006861,87.14,13.14,1.51,0.0566,1403.0,917.99,5339.0,3.823,-0.28,2.011,0.982
10549902,1.141148847,0.0,0.062,1.629,73.1,0.007681,89.34,5.42,1.67,0.0227,2248.0,6008.73,5438.0,3.916,0.32,1.989,1.19
12416597,12.460565,0.0,0.015,3.903,143.9,0.010763,89.97,24.65,1.1,0.1017,726.0,65.72,5435.0,4.453,0.12,0.933,0.901
11135694,19.5945772,0.0,0.389,6.77,129.3,0.010577,88.92,20.63,1.18,0.1421,724.0,64.98,6118.0,4.416,-0.24,1.023,0.995
10065053,409.87844,0.0,0.177,10.58,647.1,0.023376,89.95,298.4,2.72,1.1313,264.0,1.15,6167.0,4.444,0.07,1.064,1.149
10291589,7.08757462,0.0,0.371,3.342,187.0,0.012708,88.61,15.28,1.28,0.0724,955.0,197.02,6060.0,4.509,-0.22,0.925,1.008
10118266,3.74318005,0.0,0.952,1.111,237.5,0.018809,84.19,9.4,1.75,0.045,999.0,235.28,5207.0,4.516,0.16,0.851,0.866
5695615,5.4169303,0.0,1.055,7.512,109.5,0.067492,40.2,1.382,8.17,0.0633,1173.0,447.24,6355.0,4.41,-0.08,1.108,1.151
5651846,31.1920226,0.0,0.11,2.849,447.8,0.019451,89.93,84.8,1.65,0.1793,521.0,17.43,5675.0,4.554,-0.54,0.777,0.789
12401132,7.630545,0.0,0.021,3.63,364.9,0.017589,89.93,16.3485,2.26,0.0797,1087.0,330.02,6407.0,4.358,-0.08,1.179,1.155
6424561,6.6716723,0.0,0.167,2.693,154.4,0.011407,89.49,18.89,1.27,0.0702,1024.0,259.72,6086.0,4.435,-0.1,1.021,1.031
10000162,409.38645,0.0,0.0706,13.78,531.5,0.0204,89.95,231.0,1.78,0.9878,197.0,0.35,4955.0,4.517,0.06,0.799,0.766
7949593,17.7662938,0.0,0.909,3.079,181.1,0.014903,87.39,19.95,1.54,0.1342,670.0,47.74,5724.0,4.495,0.14,0.946,1.022
7098255,11.56722589,0.0,0.242,2.507,373.7,0.01714,89.6,34.8,1.29,0.088,568.0,24.64,4597.0,4.59,-0.1,0.691,0.678
4670361,631.56889,0.0,0.636,14.37,789.0,0.027049,89.87,270.7,3.13,1.4908,237.0,0.75,6382.0,4.432,-0.22,1.059,1.104
10584140,4.31724247,0.0,0.252,4.126,59.0,0.007067,88.15,7.82,1.01,0.0516,1332.0,743.6,5992.0,4.195,-0.2,1.31,0.979
8233326,3.74099144,0.0,0.222,5.428,34.3,0.005233,87.56,5.2,1.85,0.0547,1733.0,2129.07,5110.0,3.611,0.28,3.231,1.554
4940203,302.779824,0.0,0.001,16.847,270.9,0.015017,90.0,139.36,1.31,0.8412,246.0,0.87,5734.0,4.572,-0.38,0.797,0.865
6268648,94.094392,0.0,0.32,10.833,46.6,0.006318,89.71,63.3,0.9,0.4015,486.0,13.14,6099.0,4.193,-0.3,1.308,0.974
10935993,25.3736543,0.0,0.265,2.619,372.9,0.017854,89.79,72.7,1.88,0.1693,653.0,42.92,6195.0,4.47,-0.3,0.966,0.998
5257082,10.08535311,0.0,0.532,1.75,222.5,0.014096,89.2,38.0,1.45,0.0914,843.0,119.67,5947.0,4.487,-0.12,0.945,1.0
8628665,10.2856373,0.0,0.378,3.043,134.9,0.010713,89.1,24.21,1.24,0.0942,864.0,131.91,5841.0,4.409,0.16,1.06,1.053
5881307,393.95608,0.0,0.614,13.89,482.2,0.021034,89.8,176.9,2.27,1.0722,263.0,1.14,6217.0,4.472,-0.22,0.989,1.056
4645174,34.7496038,0.0,0.984,4.548,227.1,0.020104,86.42,15.74,3.51,0.2162,702.0,57.44,5849.0,4.076,0.14,1.601,1.114
6124137,227.83457,0.0,0.56,21.59,155.3,0.011818,89.53,67.9,2.83,0.7638,449.0,9.59,6004.0,3.814,-0.36,2.193,1.143
11657614,24.352541,0.0,0.505,2.782,349.1,0.017258,89.51,59.1,1.52,0.1512,498.0,14.52,4891.0,4.516,0.16,0.805,0.776
5687986,382.30306,0.0,0.597,8.83,225.6,0.014323,89.87,271.21,4.05,1.1324,400.0,6.04,5993.0,3.733,-0.18,2.59,1.323
11125797,58.1263775,0.0,0.016,4.018,271.5,0.014795,89.99,112.14,1.32,0.2869,404.0,6.28,5413.0,4.579,0.07,0.82,0.931
6543893,3.80675878,0.0,0.26,2.092,231.9,0.014016,88.91,13.64,2.75,0.052,1574.0,1449.04,6068.0,4.04,0.16,1.797,1.294
6705026,34.1086562,0.0,0.318,6.405,133.8,0.01068,89.53,39.0,1.95,0.2245,739.0,70.4,6144.0,4.106,0.14,1.668,1.296
5553959,10.0100312,0.0,0.07,1.35,375.8,0.017837,89.93,57.54,0.99,0.0725,506.0,15.56,4338.0,4.731,-1.04,0.508,0.507
5384713,12.67143692,0.0,0.047,2.498,215.8,0.013071,89.93,39.21,0.76,0.0865,404.0,6.31,3705.0,4.721,0.21,0.529,0.536
5384713,60.32668824,0.0,0.974,1.6864,3146.7,0.086168,89.57,131.3,4.98,0.2448,240.0,0.79,3705.0,4.721,0.21,0.529,0.536
5384713,2.63595435,0.0,0.005,1.309,93.7,0.008651,89.98,15.53,0.5,0.0304,682.0,51.07,3705.0,4.721,0.21,0.529,0.536
6451368,5.3360574,0.0,0.006,3.877,54.7,0.00685,89.97,10.6,1.52,0.0647,1667.0,1823.9,6742.0,3.925,-0.4,2.032,1.267
8644365,10.54841329,0.0,1.017,1.872,102.9,0.032654,82.52,7.82,3.89,0.096,899.0,154.84,6047.0,4.387,0.0,1.092,1.059
5888187,133.6348207,0.0,0.438,1.584,420.9,0.018879,89.96,593.0,1.89,0.482,317.0,2.38,5202.0,4.434,0.16,0.918,0.834
3348216,32.510844,0.0,0.421,3.254,361.9,0.017696,89.66,70.7,2.62,0.2108,680.0,50.56,6074.0,4.244,0.14,1.358,1.183
10793576,10.90752977,0.0,0.147,2.764,186.0,0.012591,89.72,30.21,1.58,0.1007,955.0,196.51,6414.0,4.377,-0.12,1.147,1.141
7047922,10.5226374,0.0,0.806,3.864,68.9,0.008422,86.34,12.63,1.08,0.0962,976.0,213.96,6327.0,4.327,-0.14,1.175,1.064
5894182,494.485085,0.0,0.017,3.905,385.3,0.018057,90.0,984.7,5.03,1.374,379.0,4.88,6303.0,3.774,-0.08,2.553,1.414
6947668,14.0545718,0.0,0.121,4.066,274.3,0.015078,89.74,26.62,1.45,0.1132,711.0,60.49,5783.0,4.539,-0.08,0.88,0.977
10290666,6.86674226,0.0,0.405,4.216,47.2,0.006342,87.98,11.48,0.79,0.0745,1018.0,254.1,5914.0,4.396,0.46,1.135,1.172
3848966,29.7681831,0.0,0.739,9.425,159.9,0.012509,87.47,16.72,3.98,0.2144,917.0,167.51,5640.0,3.679,0.12,2.916,1.479
9452897,36.7662364,0.0,0.164,3.305,579.5,0.021673,89.89,85.7,1.28,0.1754,336.0,3.02,4342.0,4.699,-0.8,0.54,0.531
6209677,2.53742164,0.0,0.285,1.563,104.5,0.009301,88.64,12.03,0.93,0.0355,1220.0,525.68,5447.0,4.481,0.16,0.917,0.928
9664276,62.596544,0.0,0.246,11.477,223.1,0.013638,89.66,40.98,2.25,0.3314,559.0,23.01,5934.0,4.173,0.32,1.509,1.237
7748487,15.5764061,0.0,0.565,5.382,257.1,0.015214,88.27,18.67,1.79,0.1286,793.0,93.42,6214.0,4.442,0.07,1.076,1.169
