kepid,koi_disposition,koi_period,koi_period_err1,koi_period_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2
7697103,CANDIDATE,13.9248005,0.0001801,-0.0001801,0.0,,,,,,0.021,0.426,-0.021,5.016,0.281,-0.281,195.2,20.2,-20.2,0.012658,0.000849,-0.000816,89.94,,,21.48,2.9,-2.9,0.9,0.11,-0.06,0.1013,,,588.0,,,28.27,11.93,-6.36,5271.0,141.0,-157.0,4.669,0.028,-0.083,-0.66,0.3,-0.3,0.648,0.085,-0.042,0.718,0.063,-0.063,,,
7830637,FALSE POSITIVE,121.5991278,0.0001922,-0.0001922,0.0,,,,,,5.011,69.17,-1.954,15.1596,0.0581,-0.0581,10537.0,41.9,-41.9,4.104438,69.16415,-1.952693,85.18,,,59.6,29.6,-29.6,379.63,106.7,-33.17,0.4693,,,358.0,,,3.87,3.18,-1.01,6036.0,161.0,-179.0,4.551,0.036,-0.192,-0.44,0.3,-0.3,0.847,0.238,-0.074,0.931,0.098,-0.109,,,
6583107,FALSE POSITIVE,30.6261927,0.0002383,-0.0002383,0.0,,,,,,0.386,0.202,-0.386,1.107,0.238,-0.238,162.6,39.1,-39.1,0.011894,0.002581,-0.00109,89.89,,,197.8,88.2,-88.2,1.55,0.43,-0.38,0.1862,,,655.0,,,43.61,36.13,-21.98,5860.0,177.0,-195.0,4.244,0.231,-0.189,-0.22,0.3,-0.3,1.197,0.328,-0.295,0.917,0.132,-0.096,,,
11615481,FALSE POSITIVE,65.4317194,0.0001589,-0.0001589,0.0,,,,,,0.885,0.04,-0.031,12.2384,0.0135,-0.0135,153410.0,158.0,-158.0,0.521492,0.026191,-0.023352,89.0,,,50.574,0.627,-0.627,59.22,19.48,-6.94,0.3246,,,490.0,,,13.58,13.18,-4.52,6201.0,172.0,-237.0,4.431,0.072,-0.217,-0.12,0.25,-0.35,1.04,0.342,-0.122,1.059,0.168,-0.137,,,
8326342,CANDIDATE,14.4079035,0.0001561,-0.0001561,0.0,,,,,,1.226,70.75,-1.742,2.524,0.454,-0.454,3058.0,506.0,-506.0,0.294294,70.70151,-1.717744,86.12,,,18.11,9.0,-9.0,23.4,4.24,-1.84,0.1077,,,624.0,,,35.81,20.31,-8.81,5440.0,160.0,-160.0,4.617,0.035,-0.112,-0.4,0.3,-0.3,0.728,0.132,-0.057,0.814,0.076,-0.093,,,
8313697,FALSE POSITIVE,224.02589924,,,,,,,,,,,,2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10149023,CANDIDATE,9.95639775,4.842e-05,-4.842e-05,0.0,,,,,,1.222,31.65,-0.057,5.615,0.226,-0.226,510.5,18.7,-18.7,0.244849,31.56592,-0.055758,69.16,,,3.44,1.7,-1.7,28.15,8.19,-3.26,0.095,,,905.0,,,158.42,136.18,-52.49,6161.0,172.0,-236.0,4.454,0.048,-0.192,0.07,0.2,-0.35,1.053,0.306,-0.122,1.15,0.127,-0.17,,,
7626506,CONFIRMED,8.408878137,6.128e-06,-6.128e-06,0.0,,,,,,0.018,0.307,-0.018,3.4967,0.0196,-0.0196,798.9,6.1,-6.1,0.025693,0.000347,-0.000142,89.95,,,18.85,0.311,-0.311,2.28,0.19,-0.2,0.0744,,,809.0,,,101.22,28.04,-23.26,5551.0,111.0,-111.0,4.508,0.077,-0.063,-0.42,0.15,-0.15,0.812,0.07,-0.07,0.776,0.058,-0.039,,,
5088536,CONFIRMED,8.45744892,2.831e-05,-2.831e-05,0.0,,,,,,0.494,0.044,-0.423,3.2893,0.077,-0.077,77.4,2.7,-2.7,0.008247,6.1e-05,-0.000389,88.36,,,17.27,4.9,-4.9,1.02,0.05,-0.04,0.0799,,,982.0,,,220.05,31.36,-28.07,5903.0,70.0,-79.0,4.304,0.02,-0.018,-0.16,0.15,-0.15,1.137,0.05,-0.046,0.95,0.068,-0.061,,,
12356746,FALSE POSITIVE,0.502454299,4e-08,-4e-08,0.0,,,,,,1.17,0.059,-0.043,2.31547,0.0021,-0.0021,37454.0,16.5,-16.5,0.44673,0.047464,-0.041108,52.05,,,1.9025,0.0909,-0.0909,43.95,13.17,-4.39,0.0121,,,2336.0,,,7025.25,6178.98,-1986.22,6134.0,166.0,-184.0,4.498,0.052,-0.208,-0.48,0.3,-0.3,0.901,0.27,-0.09,0.932,0.107,-0.107,,,
2985587,CANDIDATE,3.375716723,9.059e-06,-9.059e-06,0.0,,,,,,0.982,0.044,-0.703,1.5436,0.0933,-0.0933,175.7,10.5,-10.5,0.016741,0.002012,-0.004826,77.4,,,4.5,2.2,-2.2,2.34,0.72,-0.41,0.0458,,,1472.0,,,1111.66,993.91,-454.54,6310.0,170.0,-208.0,4.273,0.136,-0.204,-0.08,0.25,-0.3,1.282,0.391,-0.228,1.122,0.181,-0.131,,,
5087223,CANDIDATE,5.62241111,3.876e-05,-3.876e-05,0.0,,,,,,0.4026,0.0574,-0.4025,1.185,0.158,-0.158,464.1,65.9,-65.9,0.019835,0.001723,-0.001583,89.38,,,34.0,10.6,-10.6,1.17,0.11,-0.11,0.0507,,,561.0,,,23.43,6.6,-5.95,3894.0,70.0,-95.0,4.71,0.06,-0.06,-0.1,0.1,-0.1,0.541,0.05,-0.05,0.548,0.05,-0.06,,,
11337372,CONFIRMED,100.8276725,0.0007991,-0.0007991,0.0,,,,,,0.676,0.233,-0.451,8.39,0.18,-0.18,1778.8,49.8,-49.8,0.040808,0.005708,-0.002786,89.47,,,72.7,31.7,-31.7,4.35,0.43,-0.57,0.4029,,,364.0,,,4.16,1.18,-1.19,5301.0,85.0,-74.0,4.391,0.13,-0.07,0.16,0.15,-0.15,0.977,0.096,-0.128,0.856,0.066,-0.033,,,
9899181,FALSE POSITIVE,18.936061,0.001429,-0.001429,0.0,,,,,,0.285,0.156,-0.285,22.27,1.7,-1.7,24.3,1.9,-1.9,0.004418,0.000161,-0.000289,87.4,,,6.287,0.273,-0.273,0.34,0.03,-0.01,0.1279,,,516.0,,,16.7,3.82,-2.38,4947.0,98.0,-98.0,4.621,0.012,-0.051,-0.06,0.15,-0.15,0.714,0.047,-0.026,0.8,0.029,-0.062,,,
4446859,CANDIDATE,425.64971,0.02019,-0.02019,0.0,,,,,,0.303,0.15,-0.303,11.07,1.3,-1.3,171.2,27.8,-27.8,0.012108,0.000752,-0.001551,89.94,,,283.8,98.7,-98.7,1.58,0.45,-0.37,1.0826,,,281.0,,,1.48,1.27,-0.71,6067.0,182.0,-182.0,4.253,0.22,-0.18,-0.36,0.3,-0.3,1.195,0.342,-0.279,0.934,0.142,-0.107,,,
9996632,FALSE POSITIVE,8.44326557,6.334e-05,-6.334e-05,0.0,,,,,,0.42,0.042,-0.42,3.353,0.147,-0.147,359.5,21.9,-21.9,0.017642,0.000415,-0.001013,88.65,,,17.84,7.9,-7.9,1.97,0.67,-0.22,0.0844,,,934.0,,,179.79,184.06,-60.45,6081.0,191.0,-255.0,4.468,0.054,-0.229,0.07,0.25,-0.3,1.023,0.345,-0.115,1.122,0.147,-0.147,,,
7033233,CONFIRMED,2.032318856,4.589e-06,-4.589e-06,0.0,,,,,,0.009,0.46,-0.009,1.1596,0.0625,-0.0625,287.5,18.4,-18.4,0.015039,0.001343,-0.000258,89.96,,,13.6,6.2,-6.2,1.12,0.08,-0.03,0.0283,,,1011.0,,,247.21,59.27,-32.94,4670.0,93.0,-93.0,4.635,0.012,-0.048,0.06,0.15,-0.15,0.682,0.048,-0.021,0.761,0.027,-0.046,,,
11286311,CANDIDATE,13.1538409,0.0005267,-0.0005267,0.0,,,,,,0.39,0.06,-0.39,11.56,1.1,-1.1,104.6,12.0,-12.0,0.009369,0.000545,-0.000725,87.25,,,8.12,2.7,-2.7,1.03,0.31,-0.18,0.1033,,,750.0,,,74.8,67.02,-29.6,5443.0,164.0,-164.0,4.36,0.175,-0.214,0.0,0.3,-0.25,1.008,0.3,-0.175,0.848,0.11,-0.064,,,
3849155,FALSE POSITIVE,1.168310132,1.027e-06,-1.027e-06,0.0,,,,,,0.107,0.363,-0.107,1.31,0.0265,-0.0265,283.3,5.5,-5.5,0.015302,0.000495,-0.000221,89.12,,,6.905,0.105,-0.105,1.43,0.31,-0.19,0.0203,,,1577.0,,,1469.16,976.6,-479.58,5509.0,166.0,-149.0,4.487,0.092,-0.138,-0.22,0.3,-0.3,0.857,0.185,-0.114,0.821,0.102,-0.074,,,
11081504,CANDIDATE,9.6183111,0.0001066,-0.0001066,0.0,,,,,,0.447,0.502,-0.248,4.215,0.216,-0.216,25.0,2.4,-2.4,0.004666,0.000182,-0.000341,88.37,,,15.7,4.4,-4.4,0.85,0.15,-0.18,0.0934,,,1142.0,,,402.64,200.59,-173.99,6134.0,124.0,-124.0,4.065,0.182,-0.098,0.02,0.15,-0.15,1.665,0.293,-0.358,1.173,0.143,-0.107,,,
6837283,CANDIDATE,21.1181653,0.0001574,-0.0001574,0.0,,,,,,0.675,0.253,-0.452,9.734,0.176,-0.176,112.7,4.9,-4.9,0.01031,0.001608,-0.000545,86.9,,,12.49,5.5,-5.5,2.89,0.54,-1.02,0.1691,,,1110.0,,,359.11,205.87,-223.64,6461.0,175.0,-175.0,3.779,0.293,-0.098,-0.12,0.3,-0.25,2.566,0.485,-0.901,1.443,0.224,-0.274,,,
12268220,FALSE POSITIVE,4.42158021,3.948e-06,-3.948e-06,0.0,,,,,,1.146,0.098,-0.052,10.4532,0.0541,-0.0541,61032.0,212.0,-212.0,0.499778,0.084515,-0.043159,70.16,,,3.377,0.261,-0.261,188.89,33.12,-99.39,0.0659,,,2565.0,,,10243.23,5763.06,-8274.46,8026.0,251.0,-306.0,3.65,0.51,-0.09,-0.36,0.2,-0.3,3.461,0.607,-1.821,1.95,0.238,-0.51,,,
6612284,FALSE POSITIVE,1.245353252,8.433e-06,-8.433e-06,0.0,,,,,,0.528,0.126,-0.528,2.152,0.49,-0.49,224.2,16.9,-16.9,0.014124,0.000214,-0.002514,82.2,,,3.89,1.8,-1.8,1.48,0.44,-0.15,0.023,,,1704.0,,,1996.55,1806.33,-591.51,5982.0,189.0,-210.0,4.493,0.05,-0.2,-0.04,0.25,-0.3,0.96,0.285,-0.095,1.047,0.126,-0.139,,,
4484312,FALSE POSITIVE,2.24294107,2.115e-05,-2.115e-05,0.0,,,,,,0.23,0.235,-0.23,2.532,0.299,-0.299,39.4,4.0,-4.0,0.00581,0.000286,-0.00041,88.02,,,6.65,2.9,-2.9,0.75,0.22,-0.22,0.0312,,,1654.0,,,1763.55,1562.97,-977.28,6082.0,182.0,-164.0,4.195,0.306,-0.204,-0.78,0.3,-0.25,1.184,0.349,-0.349,0.802,0.105,-0.048,,,
9205938,CONFIRMED,108.593113,0.00113,-0.00113,0.0,,,,,,0.007,0.446,-0.007,7.989,0.234,-0.234,338.2,15.4,-15.4,0.016727,0.000707,-0.000466,90.0,,,105.58,7.1,-7.1,1.68,0.21,-0.21,0.4126,,,374.0,,,4.64,1.71,-1.34,5678.0,113.0,-102.0,4.409,0.132,-0.088,-0.4,0.15,-0.15,0.921,0.115,-0.115,0.794,0.071,-0.03,,,
3351888,CONFIRMED,1.625522174,1.58e-07,-1.58e-07,0.0,,,,,,0.076,0.022,-0.076,2.38963,0.00338,-0.00338,7969.0,11.8,-11.8,0.080543,8.7e-05,-0.000115,89.22,,,5.6364,0.0454,-0.0454,9.73,1.41,-1.42,0.0265,,,1579.0,,,1467.41,576.36,-452.24,5539.0,83.0,-74.0,4.322,0.137,-0.1,0.16,0.15,-0.15,1.106,0.161,-0.161,0.935,0.062,-0.043,,,
11145637,CANDIDATE,46.16051579,,,,,,,,,,,,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8548403,FALSE POSITIVE,643.4528,0.01535,-0.01535,0.0,,,,,,0.1952,0.2492,-0.1952,9.346,0.753,-0.753,585.1,61.7,-61.7,0.021969,0.00092,-0.001867,89.95,,,527.6,13.9,-13.9,2.03,0.67,-0.16,1.4249,,,192.0,,,0.32,0.31,-0.07,5649.0,155.0,-147.0,4.553,0.029,-0.236,-0.1,0.26,-0.26,0.845,0.28,-0.065,0.93,0.082,-0.095,,,
9936080,FALSE POSITIVE,355.79978,0.01246,-0.01246,0.0,,,,,,0.4433,0.5256,-0.2391,5.972,0.629,-0.629,172.3,20.0,-20.0,0.012292,0.000312,-0.001336,89.95,,,414.0,113.0,-113.0,1.87,1.1,-0.42,1.0419,,,324.0,,,2.6,4.72,-1.27,6350.0,174.0,-255.0,4.225,0.165,-0.317,-0.06,0.22,-0.32,1.394,0.82,-0.314,1.188,0.285,-0.195,,,
4173026,CONFIRMED,10.44087398,5.113e-05,-5.113e-05,0.0,,,,,,0.914,0.039,-0.62,3.743,0.122,-0.122,821.5,40.5,-40.5,0.031855,0.003781,-0.005949,84.89,,,10.26,5.1,-5.1,3.41,0.98,-0.49,0.0915,,,829.0,,,111.52,93.94,-39.18,5738.0,156.0,-173.0,4.426,0.101,-0.188,-0.06,0.3,-0.3,0.981,0.281,-0.141,0.936,0.114,-0.093,,,
3965201,CANDIDATE,44.113873,0.001449,-0.001449,0.0,,,,,,0.032,0.419,-0.032,3.956,0.842,-0.842,196.3,31.0,-31.0,0.01296,0.000683,-0.00161,89.95,,,86.26,3.3,-3.3,4.9,0.88,-1.62,0.3101,,,1158.0,,,424.45,238.17,-262.15,7854.0,227.0,-311.0,3.669,0.258,-0.258,-0.12,0.26,-0.34,3.462,0.624,-1.141,2.039,0.286,-0.392,,,
5263802,FALSE POSITIVE,3.350209754,7.62e-07,-7.62e-07,0.0,,,,,,9.666,11.15,-0.848,4.43333,0.00837,-0.00837,28325.0,46.9,-46.9,8.828863,11.1415,-0.848079,46.93,,,14.16,6.8,-6.8,1447.13,229.5,-229.5,0.0472,,,1656.0,,,1777.46,723.64,-577.67,6657.0,79.0,-79.0,4.181,0.132,-0.108,-0.24,0.15,-0.15,1.501,0.238,-0.238,1.255,0.089,-0.123,,,
6182093,FALSE POSITIVE,50.900813,,,,,,,,,,,,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5438099,CONFIRMED,17.32670445,7.387e-05,-7.387e-05,0.0,,,,,,0.756,0.154,-0.517,4.269,0.1,-0.1,800.0,24.5,-24.5,0.028301,0.004469,-0.002873,88.0,,,21.64,9.0,-9.0,2.23,0.14,-0.09,0.1203,,,535.0,,,19.38,4.44,-2.93,4955.0,100.0,-100.0,4.61,0.018,-0.046,-0.1,0.15,-0.15,0.721,0.047,-0.029,0.774,0.036,-0.048,,,
4548011,CANDIDATE,9.08745206,8.194e-05,-8.194e-05,0.0,,,,,,0.341,0.112,-0.341,3.786,0.202,-0.202,35.1,3.2,-3.2,0.005459,0.000334,-0.000257,88.87,,,17.35,8.4,-8.4,0.73,0.12,-0.11,0.0862,,,980.0,,,217.95,101.55,-74.37,5888.0,105.0,-129.0,4.275,0.144,-0.108,0.06,0.15,-0.15,1.227,0.207,-0.186,1.036,0.089,-0.08,,,
5956038,FALSE POSITIVE,256.846143,0.002845,-0.002845,0.0,,,,,,99.85,1.102,-35.75,6.289,0.543,-0.543,1706.0,110.0,-110.0,98.880386,1.102615,-35.74249,82.51,,,775.0,325.0,-325.0,46743.4,21640.0,-15920.0,0.8917,,,506.0,,,15.52,20.61,-9.55,5208.0,111.0,-158.0,3.321,0.255,-0.302,-0.4,0.24,-0.3,4.329,2.004,-1.474,1.429,0.32,-0.488,,,
10485069,FALSE POSITIVE,0.445277068,1.434e-06,-1.434e-06,0.0,,,,,,1.2962,0.1082,-0.259,3.539,0.276,-0.276,186.7,7.8,-7.8,0.307625,0.225714,-0.122487,8.59,,,1.312,0.305,-0.305,35.74,14.08,-3.49,0.012,,,2562.0,,,10177.11,11671.33,-2940.16,6167.0,156.0,-205.0,4.444,0.045,-0.264,0.07,0.15,-0.35,1.064,0.419,-0.104,1.149,0.206,-0.165,,,
11966668,FALSE POSITIVE,313.19875,0.01696,-0.01696,0.0,,,,,,0.36,0.092,-0.36,8.603,0.69,-0.69,721.0,100.0,-100.0,0.024491,0.002912,-0.00092,89.92,,,267.0,118.0,-118.0,1.95,0.28,-0.16,0.8407,,,216.0,,,0.51,0.24,-0.12,5254.0,158.0,-142.0,4.618,0.03,-0.09,-0.26,0.3,-0.3,0.73,0.103,-0.06,0.816,0.069,-0.095,,,
6442602,FALSE POSITIVE,0.56678228,3.029e-05,-3.029e-05,0.0,,,,,,0.153,0.363,-0.153,4.725,0.559,-0.559,146.8,16.8,-16.8,0.010717,0.000785,-0.001042,82.26,,,1.1364,0.0476,-0.0476,0.88,0.06,-0.08,0.0121,,,1661.0,,,1814.33,592.67,-518.34,4796.0,172.0,-172.0,4.56,0.06,-0.035,0.04,0.25,-0.3,0.749,0.055,-0.068,0.742,0.075,-0.061,,,
2309910,FALSE POSITIVE,1.8437362,1.319e-05,-1.319e-05,0.0,,,,,,1.189,0.199,-0.053,21.04,1.1,-1.1,341.1,7.8,-7.8,0.207686,0.200212,-0.046446,10.01,,,1.208,0.548,-0.548,25.26,7.9,-4.24,0.0298,,,1628.0,,,1655.74,1572.68,-675.69,6032.0,190.0,-232.0,4.358,0.112,-0.192,-0.04,0.25,-0.3,1.114,0.348,-0.187,1.033,0.159,-0.13,,,
2441161,FALSE POSITIVE,2.192004364,1.463e-06,-1.463e-06,0.0,,,,,,1.003,0.17,-0.127,3.075,0.0149,-0.0149,99583.0,418.0,-418.0,0.500675,0.131526,-0.098454,80.68,,,6.195,0.55,-0.55,37.56,5.91,-2.51,0.0301,,,1118.0,,,369.54,198.02,-90.41,5306.0,185.0,-185.0,4.642,0.03,-0.096,-0.48,0.3,-0.3,0.687,0.108,-0.046,0.765,0.081,-0.072,,,
9267996,CANDIDATE,19.6001405,0.0002376,-0.0002376,0.0,,,,,,0.971,0.027,-0.685,8.613,0.318,-0.318,282.0,15.0,-15.0,0.020442,0.000375,-0.005138,79.91,,,5.54,2.8,-2.8,2.08,0.59,-0.2,0.1432,,,676.0,,,49.23,41.04,-13.46,6003.0,161.0,-179.0,4.507,0.048,-0.192,-0.14,0.3,-0.3,0.932,0.265,-0.088,1.019,0.118,-0.131,,,
6435936,CONFIRMED,56.0560754,0.0002753,-0.0002753,0.0,,,,,,0.018,0.413,-0.018,4.685,0.132,-0.132,1626.0,66.7,-66.7,0.036134,0.001465,-0.000983,89.99,,,94.7,7.6,-7.6,1.94,0.12,-0.22,0.228,,,233.0,,,0.69,0.15,-0.19,3593.0,71.0,-86.0,4.757,0.054,-0.027,0.26,0.15,-0.15,0.491,0.03,-0.055,0.503,0.036,-0.054,,,
5461440,CONFIRMED,40.606895,0.0001893,-0.0001893,0.0,,,,,,0.494,0.413,-0.292,5.756,0.114,-0.114,657.5,21.2,-21.2,0.023844,0.004691,-0.00075,89.41,,,48.3,13.1,-13.1,2.67,0.38,-0.3,0.2259,,,521.0,,,17.4,6.45,-4.57,5538.0,74.0,-83.0,4.384,0.116,-0.105,0.14,0.15,-0.15,1.027,0.144,-0.118,0.93,0.062,-0.048,,,
8684730,CANDIDATE,46.15119482,3.026e-05,-3.026e-05,0.0,,,,,,0.904,0.003,-0.004,6.3427,0.0376,-0.0376,1817.3,7.8,-7.8,0.046727,0.000199,-0.00024,88.24,,,29.37,1.4,-1.4,10.02,0.73,-0.4,0.2668,,,703.0,,,57.8,12.87,-7.26,5877.0,88.0,-79.0,3.927,0.015,-0.013,0.04,0.2,-0.15,1.963,0.144,-0.077,1.187,0.207,-0.069,,,
9641018,FALSE POSITIVE,2.178154348,2.501e-06,-2.501e-06,0.0,,,,,,1.21,1.992,-0.112,3.4874,0.0477,-0.0477,428.6,5.5,-5.5,0.23097,1.993091,-0.107998,41.78,,,1.623,0.79,-0.79,22.22,5.57,-2.57,0.0313,,,1392.0,,,886.88,655.21,-272.41,5947.0,159.0,-177.0,4.482,0.078,-0.182,-0.5,0.3,-0.3,0.881,0.221,-0.102,0.86,0.105,-0.079,,,
9142334,FALSE POSITIVE,502.658,0.03868,-0.03868,0.0,,,,,,0.3138,0.1344,-0.3136,19.51,1.4,-1.4,216.0,24.2,-24.2,0.013439,0.000854,-0.000918,89.95,,,189.7,50.6,-50.6,0.69,0.09,-0.07,0.9719,,,116.0,,,0.04,0.02,-0.01,3754.0,71.0,-98.0,4.773,0.06,-0.08,-0.2,0.1,-0.1,0.473,0.06,-0.05,0.483,0.05,-0.06,,,
10519727,CANDIDATE,184.883155,0.002036,-0.002036,0.0,,,,,,0.3074,0.1591,-0.3073,3.025,0.317,-0.317,304.1,34.7,-34.7,0.015929,0.001133,-0.001073,89.95,,,452.0,164.0,-164.0,2.82,1.22,-0.97,0.6441,,,393.0,,,5.65,7.37,-3.46,5620.0,165.0,-145.0,4.036,0.322,-0.225,0.12,0.22,-0.26,1.621,0.7,-0.557,1.042,0.265,-0.13,,,
7826620,CONFIRMED,0.849906734,3.906e-06,-3.906e-06,0.0,,,,,,0.64,0.31,-0.427,1.141,0.115,-0.115,124.3,13.1,-13.1,0.010761,6.5e-05,-0.001273,81.86,,,4.52,1.8,-1.8,0.59,0.05,-0.06,0.014,,,1139.0,,,396.64,114.92,-119.56,4296.0,115.0,-140.0,4.733,0.066,-0.033,-1.0,0.3,-0.35,0.505,0.039,-0.054,0.503,0.042,-0.042,,,
4150539,FALSE POSITIVE,8.65306587,2.809e-05,-2.809e-05,0.0,,,,,,1.222,44.23,-0.088,4.486,0.146,-0.146,1048.1,29.2,-29.2,0.261014,44.23445,-0.083488,74.99,,,4.72,2.4,-2.4,19.78,1.43,-1.74,0.0726,,,633.0,,,37.94,11.13,-9.64,4641.0,139.0,-125.0,4.589,0.054,-0.027,-0.12,0.3,-0.3,0.694,0.05,-0.061,0.682,0.076,-0.051,,,
3336283,FALSE POSITIVE,0.576441813,2.5e-06,-2.5e-06,0.0,,,,,,0.061,0.426,-0.0608,2.027,0.102,-0.102,60.8,3.6,-3.6,0.007205,0.000272,-0.000316,88.24,,,2.264,0.226,-0.226,0.82,0.35,-0.09,0.0138,,,2471.0,,,8812.63,11127.21,-2613.13,6459.0,164.0,-213.0,4.425,0.061,-0.289,-0.42,0.22,-0.32,1.038,0.447,-0.107,1.042,0.17,-0.12,,,
6467363,CANDIDATE,3.67936863,2.007e-05,-2.007e-05,0.0,,,,,,0.885,0.065,-0.623,3.47,0.144,-0.144,85.9,5.2,-5.2,0.009964,0.000977,-0.001521,77.35,,,4.04,2.0,-2.0,0.92,0.2,-0.11,0.043,,,1112.0,,,361.27,242.82,-114.83,5676.0,172.0,-154.0,4.474,0.117,-0.156,-0.48,0.3,-0.3,0.848,0.185,-0.108,0.781,0.104,-0.056,,,
9887224,FALSE POSITIVE,0.874629873,3.763e-06,-3.763e-06,0.0,,,,,,0.665,0.283,-0.462,1.782,0.126,-0.126,68.1,4.5,-4.5,0.007979,0.002068,-0.000587,76.98,,,2.95,1.1,-1.1,0.72,0.08,-0.08,0.0165,,,1597.0,,,1538.25,558.75,-452.88,5099.0,152.0,-137.0,4.491,0.09,-0.081,0.02,0.25,-0.3,0.832,0.084,-0.094,0.781,0.096,-0.055,,,
9964748,FALSE POSITIVE,1.183818383,4.977e-06,-4.977e-06,0.0,,,,,,0.17,0.288,-0.17,1.393,0.118,-0.118,84.3,8.0,-8.0,0.008438,0.000454,-0.000534,88.49,,,6.481,0.99,-0.99,0.91,0.31,-0.1,0.0222,,,1775.0,,,2337.65,2297.68,-734.59,6014.0,168.0,-210.0,4.459,0.054,-0.216,-0.06,0.25,-0.3,0.992,0.33,-0.11,1.029,0.139,-0.126,,,
6531801,FALSE POSITIVE,0.515875396,1.393e-06,-1.393e-06,0.0,,,,,,0.95,0.008,-0.0073,1.21,1.7,-1.7,1773.0,218.0,-218.0,0.047936,0.001806,-0.001353,18.33,,,1.0019,0.0258,-0.0258,7.22,4.59,-1.07,0.0138,,,3189.0,,,24441.1,50553.64,-9657.3,7229.0,254.0,-320.0,4.278,0.087,-0.087,-0.34,0.26,-0.38,1.38,0.876,-0.205,1.32,0.31,-0.223,,,
10404545,FALSE POSITIVE,350.34114,0.01714,-0.01714,0.0,,,,,,0.01,0.504,-0.01,16.97,1.1,-1.1,1363.8,98.8,-98.8,0.033137,0.00292,-0.000585,90.0,,,162.9,62.1,-62.1,2.5,0.33,-0.19,0.8887,,,202.0,,,0.39,0.18,-0.09,5188.0,153.0,-153.0,4.642,0.033,-0.083,-0.38,0.3,-0.3,0.69,0.093,-0.053,0.768,0.066,-0.081,,,
10662202,FALSE POSITIVE,36.5521313,0.0007078,-0.0007078,0.0,,,,,,0.4969,0.4653,-0.3028,2.481,0.389,-0.389,282.9,43.4,-43.4,0.015667,0.000875,-0.00188,89.95,,,99.7,39.2,-39.2,0.9,0.05,-0.06,0.1751,,,361.0,,,4.03,0.94,-0.95,4722.0,131.0,-144.0,4.723,0.053,-0.026,-1.38,0.3,-0.3,0.527,0.027,-0.037,0.536,0.032,-0.02,,,
8494410,CONFIRMED,7.2593226,2.656e-05,-2.656e-05,0.0,,,,,,0.366,0.071,-0.366,6.1394,0.0952,-0.0952,247.5,9.5,-9.5,0.014557,0.000288,-0.000537,87.55,,,8.57,2.5,-2.5,1.57,0.43,-0.23,0.0718,,,967.0,,,206.88,167.67,-73.96,5914.0,160.0,-178.0,4.421,0.101,-0.188,-0.22,0.3,-0.3,0.987,0.272,-0.146,0.938,0.12,-0.109,,,
12016267,FALSE POSITIVE,11.7489907,0.00014,-0.00014,0.0,,,,,,0.1228,0.3194,-0.1227,4.043,0.262,-0.262,36.7,3.2,-3.2,0.005592,0.000264,-0.000316,89.95,,,22.17,3.1,-3.1,1.01,0.53,-0.29,0.1077,,,1114.0,,,363.51,558.0,-202.31,6440.0,148.0,-195.0,4.081,0.236,-0.273,-0.1,0.24,-0.3,1.655,0.863,-0.483,1.204,0.315,-0.186,,,
8413968,FALSE POSITIVE,135.223193,0.007923,-0.007923,0.0,,,,,,0.0177,0.4196,-0.0174,8.989,0.996,-0.996,56.3,8.5,-8.5,0.006883,0.000521,-0.000652,89.95,,,115.7,26.4,-26.4,0.92,0.49,-0.16,0.5234,,,417.0,,,7.18,11.39,-2.8,6181.0,148.0,-178.0,4.279,0.146,-0.286,-0.14,0.24,-0.3,1.227,0.655,-0.211,1.044,0.245,-0.117,,,
8229696,CONFIRMED,10.12805158,2.984e-05,-2.984e-05,0.0,,,,,,0.753,0.058,-0.515,3.517,0.0735,-0.0735,477.4,14.3,-14.3,0.02174,0.002811,-0.001783,87.16,,,15.21,6.3,-6.3,1.95,0.24,-0.11,0.0874,,,767.0,,,81.77,27.25,-12.78,5676.0,76.0,-84.0,4.548,0.033,-0.104,-0.3,0.15,-0.15,0.82,0.102,-0.044,0.865,0.048,-0.058,,,
