group_id,label,orbital_period_days,eccentricity,impact_parameter,transit_duration_hours,transit_depth_ppm,radius_ratio_rp_rs,inclination_deg,a_over_rs,planet_radius_rearth,semi_major_axis_au,equilibrium_temp_k,insolation_earth,stellar_teff_k,stellar_logg_cgs,stellar_metallicity_dex,stellar_radius_rsun,stellar_mass_msun
5796186,0,320.18471858,,,11.94,,,,,,,,,,,,,
5471068,0,12.426469,0.0,0.978,25.71,180.5,0.017107,46.92,1.432,1.66,0.1052,729.0,66.74,5691.0,4.544,0.07,0.887,1.003
5471217,0,12.424747,0.0,0.976,25.24,139.0,0.014934,47.54,1.445,1.35,0.1023,691.0,53.94,5514.0,4.569,-0.04,0.826,0.926
5471769,0,12.4255705,0.0,0.984,28.88,139.4,0.015196,40.91,1.301,1.37,0.102,721.0,63.95,5742.0,4.564,-0.24,0.827,0.921
5471770,0,12.426173,0.0,0.997,30.64,115.1,0.018004,33.57,1.197,2.67,0.1057,1006.0,242.41,6367.0,4.181,-0.42,1.357,1.019
5556804,0,12.4244306,0.0,0.98,26.15,214.1,0.018455,46.31,1.419,1.59,0.1003,714.0,61.31,5761.0,4.581,-0.4,0.791,0.881
5597970,0,6.71738328,0.0,0.159,3.60057,164980.0,0.368371,89.53,19.387,37.65,0.0656,883.0,143.87,5301.0,4.416,0.07,0.936,0.833
4459068,0,24.955998503,0.0,0.996,2.76331,4856.1,0.112001,88.32,34.08,36.91,0.2108,1438.0,1011.42,8617.0,3.78,-0.22,3.018,2.002
4547480,0,4.426942241,0.0,0.951,1.6116,2896.6,0.066636,84.65,10.2,5.43,0.048,958.0,199.4,5511.0,4.569,-0.54,0.746,0.753
4740676,0,3.454241684,0.0,0.505,4.69505,88195.0,0.282688,85.66,6.681,75.11,0.0504,2010.0,3867.02,6562.0,3.822,-0.14,2.433,1.435
9767392,0,1.457256942,0.0,0.549,6.51381,364900.0,0.634819,78.87,2.84185,98.16,0.0272,2112.0,4686.52,6630.0,4.235,-0.12,1.416,1.26
9774400,0,10.818248422,0.0,0.813,18.2848,13696.0,0.119905,76.96,3.603,11.71,0.0894,830.0,112.55,5955.0,4.446,-0.64,0.894,0.814
9839081,0,2.559236603,0.0,1.251,1.6706,11273.0,0.39054,80.03,7.22,37.66,0.0363,1296.0,665.95,5955.0,4.534,-0.24,0.883,0.972
9974142,0,281.35877,0.0,0.0371,7.74,278.5,0.015318,89.95,282.0,4.22,0.9034,446.0,9.34,6049.0,3.728,-0.38,2.522,1.241
8780959,1,5.1117547,0.0,0.962,3.281,267.8,0.01914,76.53,4.13,2.81,0.0593,1351.0,788.0,6432.0,4.207,-0.34,1.345,1.06
8780959,1,9.6310258,0.0,0.951,5.255,297.2,0.019733,79.56,5.25,2.9,0.0905,1094.0,338.33,6432.0,4.207,-0.34,1.345,1.06
7429287,0,101.889228,0.0,0.0237,2.71,80.9,0.008264,89.95,289.741,1.43,0.4398,487.0,13.26,5802.0,4.073,-0.2,1.59,1.08
6592335,0,48.5023669,0.0,30.612,1.053,740.0,29.631954,85.37,390.0,906.03,0.1704,192.0,0.32,3396.0,4.991,-0.1,0.28,0.28
5951416,0,524.14139,0.0,0.1508,11.603,403.7,0.018511,89.95,347.6,1.88,1.2545,237.0,0.74,6225.0,4.481,-0.48,0.931,0.958
5643492,0,41.86539723,0.0,1.286,6.663,4309.3,0.361885,86.57,21.5,31.14,0.2253,500.0,14.79,6063.0,4.584,-0.72,0.788,0.874
10340423,0,345.98207283,,,2.97,,,,,,,,,,,,,
6117415,0,19.741616041,0.0,1.04,3.07231,88822.0,0.497012,88.87,52.85,82.98,0.1561,902.0,156.6,6535.0,4.183,0.0,1.529,1.301
6128027,0,5.455766383,0.0,0.794,2.8923,104540.0,0.372108,87.18,16.16,28.2,0.0549,795.0,94.27,5067.0,4.625,-0.32,0.694,0.742
6146418,0,22.44620704,0.0,1.256,7.5491,1626.8,0.299907,80.64,7.72,58.2,0.1595,894.0,150.81,6070.0,3.969,-0.26,1.777,1.074
4826439,0,1.237147407,0.0,0.466,7.06623,435360.0,0.671019,78.83,2.40573,106.18,0.0233,2107.0,4680.26,6064.0,4.16,0.02,1.449,1.107
4933476,0,1.28619671,0.0,0.874,1.114,137.2,0.012568,79.07,4.61,1.27,0.0212,1646.0,1740.01,5650.0,4.391,-0.44,0.926,0.77
4990977,0,2.649026189,0.0,0.914,2.4698,52172.0,0.303122,83.16,7.68,32.7,0.0345,1377.0,852.59,5838.0,4.342,-0.58,0.988,0.781
5034333,0,6.932281325,0.0,1.291,11.0301,6405.9,0.382557,61.7,2.722,90.57,0.0906,1872.0,2902.34,8675.0,4.08,0.07,2.168,2.057
5039441,0,2.151384476,0.0,0.237,3.34471,263860.0,0.482255,88.13,7.2438,66.2,0.0314,1725.0,2097.48,6184.0,4.19,-0.6,1.257,0.891
5121173,0,17.4352218,0.0,1.211,51.666,603.3,0.235467,27.9,1.37,67.91,0.1434,1195.0,482.16,6313.0,3.706,-0.5,2.641,1.291
10219361,0,117.634213,0.0,0.5206,3.82,253.1,0.014859,89.95,204.9,3.78,0.4732,513.0,16.34,5236.0,3.711,-0.34,2.332,1.019
10228942,0,21.025447023,0.0,0.978,6.52216,115740.0,0.510247,88.02,28.367,135.84,0.1653,1123.0,376.4,6631.0,3.798,-0.36,2.438,1.361
10341878,0,0.933753371,0.0,0.311,4.438,47.3,0.006401,79.28,1.672,1.44,0.0216,3137.0,22850.9,7286.0,3.998,-0.24,2.056,1.532
10357831,0,1.72153588,0.0,0.002,1.9227,39929.0,0.176656,89.99,8.077,12.89,0.0245,1045.0,281.41,4535.0,4.607,-0.16,0.668,0.659
6182019,0,3.664964374,0.0,0.552,3.9058,90827.0,0.28739,86.22,8.383,30.98,0.0449,1184.0,464.89,5726.0,4.403,-0.14,0.987,0.899
6191945,0,6.8072842,0.0,0.923,1.9477,14578.0,0.156405,87.16,18.63,31.15,0.0714,1156.0,421.16,5182.0,3.935,0.24,1.824,1.043
6268722,0,2.638432816,0.0,0.863,2.42989,48488.0,0.259996,83.55,7.6828,49.77,0.0386,1933.0,3299.02,6502.0,3.991,-0.5,1.753,1.098
6301030,0,11.991000357,0.0,0.534,6.4648,375940.0,0.638469,88.61,21.975,78.78,0.0979,897.0,153.29,5988.0,4.271,-0.46,1.13,0.869
10480982,0,2.03746414,0.0,0.008,2.895,138.8,0.010807,89.91,5.47,1.12,0.0317,1474.0,1118.26,6117.0,4.496,-0.22,0.947,1.025
6606934,0,37.80694072,0.0,1.111,3.84264,106330.0,0.596776,89.26,86.19355,72.01,0.2308,617.0,34.14,6387.0,4.41,-0.12,1.105,1.145
5385548,0,12.42555055,0.0,0.973,28.492,409.0,0.02436,48.17,1.4583,3.79,0.107,1027.0,262.42,6381.0,4.155,-0.36,1.423,1.055
5385778,0,12.42592247,0.0,0.885,31.5,8707.6,0.104342,66.44,2.2142,79.21,0.1329,1547.0,1353.9,4849.0,3.06,0.34,6.952,2.025
5471617,0,12.4237327,0.0,0.132,18.15,30.1,0.004958,88.81,5.24,1.12,0.0982,1057.0,294.63,5221.0,3.72,-0.6,2.067,0.819
5471617,0,94.38163,0.0,0.593,11.87,91.2,0.009053,89.38,49.6,2.04,0.3796,537.0,19.72,5221.0,3.72,-0.6,2.067,0.819
5629353,1,7.5844241,0.0,0.815,3.918,1005.0,0.032357,85.04,9.42,5.83,0.0836,1228.0,537.4,6264.0,4.133,0.26,1.651,1.352
10363233,0,210.899577,0.0,0.3202,2.167,3345.0,0.052646,89.95,746.0,4.85,0.6493,268.0,1.22,5332.0,4.5,-0.08,0.843,0.821
10385682,0,3.103730697,0.0,0.539,6.93402,369230.0,0.631891,84.24,5.37043,75.28,0.0436,1340.0,763.25,6075.0,4.422,0.16,1.091,1.149
10414727,0,253.40538,0.0,0.3967,7.43,240.8,0.014582,89.95,243.0,2.69,0.8926,443.0,9.13,7304.0,4.151,-0.14,1.69,1.475
10483644,0,5.110771787,0.0,0.878,2.48392,50681.0,0.276346,86.55,14.6,26.98,0.0576,1048.0,284.85,6029.0,4.523,-0.3,0.894,0.972
10601549,0,1.463773705,0.0,0.838,1.9123,64776.0,0.298682,81.83,5.89,21.79,0.0218,1329.0,739.19,5446.0,4.599,-1.04,0.668,0.646
10614158,0,4.46255312,0.0,0.004,14.0957,22720.0,0.133443,89.93,2.8212,52.74,0.0513,1795.0,2458.34,4847.0,3.277,-0.12,3.619,0.905
8505215,0,79.87804945,,,3.19,,,,,,,,,,,,,
6614926,0,3.026764871,0.0,0.198,4.32532,66720.0,0.239029,88.27,6.5797,26.36,0.0419,1360.0,810.38,6283.0,4.459,-0.24,1.01,1.067
6628237,0,3.840130917,0.0,0.872,2.8951,60401.0,0.302603,84.92,9.86,33.44,0.0477,1205.0,498.48,5931.0,4.418,-0.12,1.012,0.981
6694186,0,5.554227226,0.0,0.174,4.77434,142310.0,0.344438,89.16,11.8744,31.71,0.056,930.0,176.7,5433.0,4.465,-0.34,0.843,0.756
6934587,0,1.570919281,0.0,1.083,3.2232,65124.0,0.465884,73.78,3.877,59.12,0.0268,1797.0,2473.29,6192.0,4.326,-0.12,1.162,1.04
7219906,0,35.08976902,0.0,1.264,3.9623,5754.6,0.358269,87.85,33.7,33.1,0.2055,501.0,14.95,5603.0,4.556,-0.04,0.846,0.941
7257373,0,5.233450136,0.0,0.457,8.57374,430420.0,0.659199,86.51,7.5091,70.33,0.0588,1050.0,287.6,5841.0,4.454,-0.02,0.977,0.992
7295570,0,3.6037011,0.0,1.225,2.994,16112.0,0.396281,78.78,6.3,66.94,0.0445,1464.0,1089.0,5633.0,4.016,-0.26,1.547,0.907
7362852,0,3.518356021,0.0,0.593,6.90375,316750.0,0.597138,84.2,5.8672,64.49,0.0462,1266.0,606.41,6201.0,4.472,-0.2,0.989,1.058
5641294,0,2.6160943,0.0,0.6458,21.34,29.3,0.005226,53.86,1.091,0.81,0.0401,1744.0,2188.14,6645.0,4.232,-0.14,1.42,1.259
5738698,0,2.404386969,0.0,0.613,7.40348,313170.0,0.603309,80.79,3.8269,79.72,0.0353,1670.0,1838.11,6466.0,4.278,-0.48,1.21,1.011
5768927,0,4.390513938,0.0,0.879,2.9472,46829.0,0.263421,85.14,10.379,41.83,0.0533,1401.0,910.71,6081.0,4.133,-0.16,1.454,1.046
5814635,0,3.86963822,,,2.29,,,,,,,,3728.91,,,,,
10717220,1,21.0907909,0.0,0.832,4.751,417.6,0.021087,87.63,20.08,1.88,0.142,606.0,31.86,5723.0,4.546,-0.36,0.818,0.857
10728219,0,3.371796653,0.0,3.219,3.4421,366900.0,3.075391,80.26,19.04,306.28,0.042,1155.0,419.47,5615.0,4.455,-0.16,0.912,0.865
10735988,0,1.927177921,0.0,0.399,2.7742,136140.0,0.34237,86.66,6.8532,28.94,0.0273,1219.0,523.16,5193.0,4.525,-0.28,0.774,0.732
8112324,0,0.575925434,0.0,0.905,2.4676,137400.0,0.512661,68.35,2.4521,38.24,0.0118,1834.0,2666.7,5461.0,4.586,-0.96,0.683,0.656
10971944,0,496.17566,0.0,0.4188,11.63,293.0,0.016053,89.95,302.0,3.46,1.3248,358.0,3.88,6643.0,3.946,-0.32,1.976,1.259
10973583,0,6.256352128,0.0,1.269,2.3512,3289.3,0.336926,81.56,8.64,30.76,0.0643,918.0,167.92,5772.0,4.549,-0.28,0.836,0.903
10989274,1,16.17803,0.0,0.081,5.18,449.0,0.019283,89.81,24.26,2.25,0.1285,754.0,76.54,5929.0,4.413,0.14,1.069,1.079
11099351,0,2.37795507,0.0,1.298,2.4329,4391.1,0.370991,68.49,3.54,92.61,0.0463,2965.0,18261.57,9565.0,4.088,0.07,2.286,2.335
11607193,0,5.177577252,0.0,1.341,2.4777,1325.4,0.376402,74.76,5.104384,73.82,0.069,1671.0,1846.9,7429.0,4.143,0.08,1.796,1.634
4247991,1,104.3519624,0.0,0.532,3.695,243.8,0.014651,89.84,186.4,1.39,0.4297,355.0,3.74,5650.0,4.546,0.02,0.87,0.971
8042747,0,469.52303,0.0,0.733,5.487,355.7,0.018607,89.91,462.0,2.1,1.2207,252.0,0.95,6197.0,4.449,-0.08,1.035,1.096
9008737,0,11.83271013,0.0,0.548,6.152,176.3,0.012494,87.49,12.53,1.17,0.1002,728.0,66.51,5639.0,4.551,-0.02,0.859,0.959
7373877,0,32.669962587,0.0,0.18,3.581,365.4,0.016935,89.85,69.758129,1.37,0.1864,428.0,7.96,4871.0,4.606,0.14,0.741,0.822
7436177,0,19.93364711,0.0,0.852,8.6122,174830.0,0.538664,87.85,22.686,75.88,0.1477,848.0,122.24,6505.0,4.25,-0.34,1.29,1.078
7537945,0,1.071911311,0.0,1.272,3.8559,9817.8,0.395786,44.95,1.797,40.32,0.0192,1809.0,2534.86,5885.0,4.413,-0.52,0.933,0.821
7624297,0,18.019651402,0.0,0.675,5.08572,177000.0,0.441434,88.88,34.48743,31.77,0.1207,544.0,20.7,5278.0,4.658,-0.62,0.659,0.723
7695093,0,4.032762189,0.0,0.599,4.14212,119350.0,0.33531,86.15,8.924,35.22,0.0483,1173.0,447.97,5960.0,4.438,-0.3,0.962,0.927
7749318,0,2.371589507,0.0,1.653,3.5116,235100.0,1.344266,79.15,8.79,88.22,0.0307,1043.0,278.9,5340.0,4.715,-1.0,0.601,0.685
7777397,0,5.09112124,0.0,0.224,2.159,115.1,0.009969,89.28,17.75,3.58,0.0689,2044.0,4131.88,6705.0,3.629,-0.12,3.293,1.682
5817566,0,4.206070484,0.0,0.949,10.6988,119810.0,0.496418,75.0,3.6659,172.66,0.0644,2547.0,9955.22,8212.0,3.736,-0.18,3.185,2.016
5952403,0,0.905677864,0.0,1.321,2.2432,3670.4,0.394665,46.8,1.929,325.51,0.0234,3989.0,60020.95,5037.0,3.002,0.0,7.553,2.091
4150539,0,94.219289,0.0,0.173,24.312,1025.9,0.028332,89.67,30.01,2.15,0.3569,285.0,1.57,4641.0,4.589,-0.12,0.694,0.682
9839821,1,180.921729,0.0,0.025,8.99,742.4,0.02485,89.99,157.5,2.3,0.6135,302.0,1.96,5818.0,4.554,-0.22,0.848,0.937
11252617,0,4.478116695,0.0,0.622,3.357,117980.0,0.336264,87.05,12.0862,38.85,0.0551,1218.0,521.12,6304.0,4.435,-0.14,1.058,1.11
8245108,0,0.579108481,0.0,0.424,1.659,68.4,0.007737,80.36,2.532,0.42,0.0109,1377.0,849.52,4604.0,4.749,-1.52,0.501,0.514
11252617,0,1.27620899,0.0,0.276,2.169,186.2,0.012644,86.43,4.42,1.46,0.0239,1851.0,2769.8,6304.0,4.435,-0.14,1.058,1.11
7830321,0,2.027383251,0.0,1.248,1.5528,3856.2,0.325674,74.41,4.64,31.12,0.0286,1352.0,791.38,5544.0,4.435,-0.4,0.875,0.761
7841986,0,10.73370737,0.0,0.895,7.6706,6155.3,0.085487,82.25,6.634,18.7,0.1013,1171.0,444.77,5971.0,3.914,-0.02,2.003,1.202
7877820,0,9.449438672,0.0,1.243,5.5479,12867.0,0.387727,81.21,8.13,60.59,0.0903,1152.0,415.72,6558.0,4.167,-0.38,1.431,1.096
7914906,0,8.752913958,0.0,1.124,3.4546,41770.0,0.418487,86.16,16.78,119.91,0.1012,1635.0,1689.12,7279.0,3.856,-0.04,2.624,1.8
8019043,0,1.985586627,0.0,0.804,2.53163,72584.0,0.299344,82.54,6.1944,105.22,0.0354,2796.0,14480.75,6651.0,3.6,-0.48,3.219,1.503
8023317,0,16.579028045,0.0,0.745,7.803,37980.0,0.195145,87.19,15.2034,49.01,0.1368,1062.0,300.36,5870.0,3.808,-0.14,2.3,1.239
8126531,0,513.42784,0.0,0.714,6.278,523.2,0.022446,89.91,457.0,14.87,1.5302,424.0,7.67,4833.0,3.13,0.38,6.065,1.81
8121067,0,2.064900876,0.0,1.253,6.8769,10939.0,0.388171,48.5,1.891,38.19,0.0311,1357.0,800.75,5714.0,4.501,-0.08,0.901,0.939
6197038,0,9.751720174,0.0,0.15,16.1937,332900.0,0.530194,88.78,7.0626,182.09,0.0881,1356.0,800.41,5147.0,3.424,-0.54,3.145,0.957
6221385,1,19.672324,0.0,0.721,4.812,649.9,0.025068,88.19,22.8,4.07,0.1473,908.0,160.98,6486.0,4.136,-0.34,1.485,1.098
6221385,1,32.657035,0.0,0.007,5.953,620.4,0.023004,89.99,42.87,3.73,0.2065,767.0,81.91,6486.0,4.136,-0.34,1.485,1.098
8260269,0,6.70995253,0.0,0.616,2.297,86.0,0.008908,88.02,17.85,1.1,0.0732,1120.0,372.31,6461.0,4.396,-0.14,1.131,1.162
6449358,0,5.776794344,0.0,0.366,6.33505,121540.0,0.328562,87.65,8.93515,129.2,0.0814,2249.0,6048.96,7666.0,3.658,0.24,3.601,2.153
6593968,0,23.19923256,,,2.09,,,,,,,,,,,,,
6674908,0,0.503199724,0.0,0.492,1.117,275.6,0.015451,80.97,3.14,1.06,0.0106,1363.0,819.89,4013.0,4.639,0.26,0.63,0.63
11516930,0,4.768540307,0.0,0.806,0.9938,347.6,0.019024,87.98,22.868989,1.84,0.051,1010.0,246.11,5491.0,4.432,-0.3,0.887,0.776
11558882,0,73.91858615,0.0,1.137,6.9735,184070.0,0.779419,89.41,110.83,89.96,0.3487,484.0,12.95,6300.0,4.404,-0.26,1.057,1.028
8042835,0,2.38793696,0.0,1.193,17.302,114.3,0.201577,8.54,1.206,25.56,0.0369,1674.0,1860.02,6769.0,4.379,-0.3,1.161,1.188
11673686,0,4.618767943,0.0,0.004,6.03,32609.0,0.166402,89.96,6.8586,32.36,0.0543,1565.0,1418.08,6195.0,3.937,-0.58,1.781,1.0
8153568,0,3.60727417,0.0,0.463,14.0841,841900.0,1.136618,83.8,4.2895,221.55,0.051,1833.0,2671.63,7026.0,4.068,-0.36,1.785,1.36
8167938,0,2.565717939,0.0,1.313,1.7084,1941.7,0.351374,70.33,3.9,180.8,0.0557,4607.0,106664.85,11360.0,3.636,0.21,4.712,3.504
8167978,0,22.05274533,0.0,1.247,5.5924,13858.0,0.402406,86.31,19.36,32.56,0.1437,552.0,21.93,5510.0,4.608,-0.4,0.741,0.822
8168581,0,2.881338104,0.0,1.271,3.5943,2533.7,0.328641,62.0,2.71,31.58,0.0393,1206.0,501.88,5783.0,4.539,-0.08,0.88,0.977
8458207,0,3.530164642,0.0,0.019,4.11466,69923.0,0.243325,89.86,8.1798,35.71,0.047,1465.0,1086.97,6208.0,4.226,-0.04,1.344,1.107
4150624,0,94.225938,0.0,0.213,22.08,530.4,0.020742,89.63,32.55,1.93,0.4014,348.0,3.48,5421.0,4.564,0.21,0.852,0.969
6967278,0,395.07333,0.0,0.013,7.844,645.1,0.02144,90.0,393.0,230.33,1.2548,1406.0,923.0,3599.0,0.679,0.04,98.38,1.688
7108433,0,1.51918335,0.0,0.336,5.45573,499990.0,0.691241,84.75,3.6746,128.17,0.0288,2517.0,9460.59,7426.0,4.116,-0.46,1.698,1.373
7119080,0,13.59940118,,,2.52,,,,,,,,,,,,,
7129465,0,2.745910734,0.0,0.639,4.02594,286810.0,0.583397,85.19,7.6209,61.16,0.0362,1221.0,524.18,5372.0,4.396,0.02,0.96,0.836
7174617,0,1.608363345,0.0,0.608,2.1988,96134.0,0.300955,84.63,6.491,19.36,0.0225,1133.0,390.1,5022.0,4.668,-1.1,0.589,0.589
11724210,0,5.746017234,0.0,1.008,3.6347,29236.0,0.279646,83.96,9.58,29.32,0.0607,1042.0,278.69,5940.0,4.429,-0.34,0.96,0.904
11975363,0,1.759208679,0.0,0.548,4.60837,362330.0,0.629529,83.16,4.5972,66.06,0.0281,1475.0,1121.32,5721.0,4.453,0.0,0.961,0.956
12207117,0,1.6031794,,,0.91,,,,,,,,676.51,,,,,
8580438,0,6.496031958,0.0,0.065,5.21924,108890.0,0.299669,89.7,12.365353,32.33,0.0639,957.0,198.07,5516.0,4.364,-0.14,0.988,0.825
8581232,0,4.012537983,0.0,0.783,2.0101,19796.0,0.144714,86.49,12.77,9.96,0.0421,765.0,80.95,4483.0,4.629,-0.34,0.63,0.616
8655458,0,1.594162001,0.0,1.128,5.4958,9876.3,0.270214,49.91,1.751,26.11,0.0248,1419.0,960.51,5388.0,4.449,-0.14,0.885,0.802
8695779,0,10.238939876,0.0,1.022,3.4851,3153.1,0.11196,84.05,9.871,22.09,0.0968,1190.0,474.05,6244.0,3.986,-0.2,1.807,1.152
8953059,0,5.499941387,0.0,0.002,5.1339,40110.0,0.184697,89.99,9.71993,23.34,0.0646,1202.0,492.27,6435.0,4.385,-0.06,1.157,1.186
9048145,0,8.667826242,0.0,0.822,5.06514,43491.0,0.223318,86.03,11.8819,37.51,0.0899,1225.0,531.63,6712.0,4.174,-0.2,1.538,1.294
9214712,0,265.2996227,0.0,0.798,8.8452,100160.0,0.358753,89.82,251.92,33.81,0.7968,270.0,1.25,5873.0,4.547,-0.22,0.863,0.954
7190639,0,98.1020983,0.0,0.1865,1.225,184.4,0.012633,89.95,609.0,1.97,0.448,525.0,17.96,6669.0,4.224,-0.2,1.427,1.251
7198881,0,182.467019,0.0,0.0158,7.607,1020.0,0.029258,89.95,188.6,3.73,0.6787,364.0,4.17,6299.0,4.401,0.21,1.167,1.249
7198881,0,126.57837267,,,2.5,,,,,,,,,,,,,
7422883,0,11.41437505,0.0,0.895,6.276,45966.0,0.265593,85.89,12.47,44.08,0.1082,1128.0,383.45,6826.0,4.187,-0.24,1.52,1.307
7464205,0,151.31847,0.0,0.3788,16.45,105.4,0.009528,89.95,65.8,1.13,0.5471,373.0,4.57,6003.0,4.346,-0.24,1.085,0.954
12367464,0,1.853209359,0.0,0.99,1.7543,12319.0,0.176052,79.11,5.24,32.99,0.0309,2100.0,4584.55,6384.0,4.026,-0.28,1.716,1.14
12470041,0,14.66769462,0.0,1.169,2.4462,29862.0,0.412115,88.15,36.3,145.18,0.1473,1552.0,1370.6,7517.0,3.717,-0.16,3.226,1.98
8179286,0,11.4132144,0.0,0.439,2.371,76.4,0.008179,89.25,33.4,1.03,0.1006,925.0,172.97,6188.0,4.33,-0.12,1.155,1.038
9221398,0,13.787520532,0.0,0.99,2.55435,12978.0,0.179945,87.86,26.47,25.33,0.1211,921.0,170.01,6399.0,4.312,0.1,1.289,1.246
9411317,0,8.2904597,0.0,0.426,2.6002,173010.0,0.387641,89.24,32.18,23.96,0.0661,594.0,29.41,4601.0,4.681,-0.86,0.566,0.559
9532123,0,8.214204254,0.0,1.092,4.5905,74177.0,0.500312,85.56,14.12,42.29,0.0755,798.0,96.12,5654.0,4.59,-0.38,0.774,0.865
9549471,0,15.71377375,0.0,0.864,7.464,9482.0,0.10354,85.53,11.09,10.85,0.1192,728.0,66.24,5812.0,4.434,-0.2,0.96,0.912
7779942,0,19.7959731,0.0,0.156,5.342,334.0,0.016932,89.69,28.45,3.47,0.161,1014.0,249.43,6731.0,4.043,-0.1,1.876,1.42
7908367,1,12.2064304,0.0,0.104,2.407,1337.2,0.032713,89.85,39.81,5.41,0.1016,895.0,151.44,5254.0,4.05,0.21,1.514,0.937
7908367,1,6.6513189,0.0,0.064,2.135,1058.4,0.029092,89.85,24.45,4.81,0.0678,1095.0,340.06,5254.0,4.05,0.21,1.514,0.937
7940533,0,3.905532605,0.0,0.002,6.8091,73081.0,0.245249,89.98,5.5041,21.37,0.0453,1017.0,253.21,5495.0,4.543,-0.3,0.798,0.812
4142847,1,210.631486,0.0,0.642,8.419,1657.8,0.038919,89.76,156.1,3.23,0.6477,234.0,0.71,4895.0,4.589,0.16,0.759,0.817
4665571,1,0.766691517,0.0,0.388,1.2638,244.0,0.014221,84.94,4.39,1.22,0.015,1541.0,1334.22,4821.0,4.529,0.16,0.788,0.765
6364215,0,5.2438528,0.0,0.583,10.539,135.8,0.011058,79.6,3.23,1.11,0.0585,1016.0,251.99,5815.0,4.5,-0.08,0.918,0.974
7047363,0,93.6273251,,,1.92,,,,,,,,,,,,,
9714358,0,6.474202359,0.0,0.448,3.35989,203490.0,0.425013,88.71,19.932,28.96,0.0578,717.0,62.47,4947.0,4.636,-0.76,0.624,0.614
9851123,0,8.4803048,0.0,0.027,7.5348,2672.9,0.046587,89.83,9.016,4.13,0.0786,777.0,86.01,5478.0,4.573,-0.08,0.812,0.906
10026458,0,9.93443795,0.0,1.264,8.098,2750.0,0.326094,71.46,3.97,35.54,0.0936,830.0,112.23,5763.0,4.484,0.36,0.998,1.107
10139305,0,2.173552528,0.0,1.297,1.6107,3026.0,0.362481,73.25,4.5,23.51,0.0276,1025.0,260.75,5008.0,4.663,-1.04,0.594,0.592
10288922,0,10.157715971,0.0,1.268,2.9526,9520.1,0.392589,85.2,15.16,42.27,0.0946,853.0,125.42,5993.0,4.489,0.07,0.986,1.093
7974634,0,404.701927,0.0,0.2598,3.981,236.2,0.014234,89.95,761.0,1.94,1.1388,298.0,1.85,6443.0,4.325,-0.02,1.248,1.198
8043882,0,0.779609509,0.0,0.676,4.013,88.5,0.009123,60.63,1.378,1.07,0.0165,2097.0,4557.44,5899.0,4.37,-0.08,1.07,0.979
8058507,0,15.80529628,,,1.56,,,,,,,,,,,,,
8095099,0,2.103239235,0.0,0.62,7.08365,314930.0,0.608805,79.9,3.5339,64.15,0.0321,1470.0,1100.91,6074.0,4.466,-0.24,0.965,0.992
10122538,1,20.9569985,0.0,0.112,3.493,1917.9,0.038688,89.86,47.33,2.38,0.126,363.0,4.11,3891.0,4.718,0.21,0.564,0.605
10659313,0,15.249335907,0.0,1.077,3.82224,34565.0,0.353651,87.53,25.03,45.92,0.1231,875.0,138.77,6385.0,4.316,-0.2,1.189,1.062
10727668,0,2.305903447,0.0,0.003,3.3828,23269.0,0.143473,89.98,5.991259,39.04,0.046,3147.0,23214.46,9696.0,4.033,0.07,2.492,2.444
8197767,0,1.247121237,0.0,1.223,9.363,966.7,0.258652,16.26,1.274,18.39,0.0195,1237.0,552.82,4852.0,4.613,-0.52,0.651,0.634
10935310,0,4.128795314,0.0,0.739,2.771,154870.0,0.439667,86.99,14.1,52.0,0.0482,1244.0,565.91,5949.0,4.311,-0.4,1.083,0.876
11021252,0,3.269176601,0.0,2.195,2.7233,59095.0,1.4851,78.42,10.93,164.61,0.0441,1349.0,781.57,6372.0,4.453,-0.32,1.015,1.066
11408935,0,15.995094054,0.0,0.272,8.45037,44315.0,0.194457,89.08,16.835,17.09,0.1194,676.0,49.26,5899.0,4.574,-0.46,0.805,0.889
8181016,0,0.70914232,0.0,1.0094,1.936,2560.0,0.096073,50.42,1.584,7.27,0.0136,1685.0,1903.76,5350.0,4.578,-0.78,0.693,0.663
8197761,0,9.86869589,0.0,0.984,2.876,5915.0,0.115642,85.92,13.83,21.68,0.1004,1332.0,743.72,7301.0,4.11,-0.38,1.717,1.384
4840513,0,66.34455122,,,3.64,,,,,,,,,,,,,
8265156,0,0.978362973,0.0,0.267,1.206,37.1,0.005708,87.47,6.041,1.04,0.0219,2772.0,13948.03,7193.0,4.156,-0.12,1.671,1.46
10122538,1,37.6333868,0.0,0.338,4.49,1661.7,0.03659,89.69,62.8,2.25,0.1861,299.0,1.88,3891.0,4.718,0.21,0.564,0.605
11519226,0,22.16127178,0.0,1.277,3.699,5259.0,0.364388,86.67,22.0,69.44,0.1534,877.0,139.67,5893.0,3.945,-0.4,1.745,0.979
11756821,0,2.745121487,0.0,0.861,2.9845,14608.0,0.132887,80.58,5.26,9.55,0.0341,893.0,150.25,4608.0,4.648,-0.04,0.658,0.73
11769146,0,282.9656538,0.0,0.426,21.4259,467860.0,0.683762,89.85,164.363,71.61,0.8568,280.0,1.45,5999.0,4.494,-0.06,0.959,1.045
11812199,0,37.32030954,0.0,1.282,6.9616,4325.0,0.360084,86.05,18.61,36.96,0.2209,538.0,19.77,5910.0,4.505,-0.02,0.94,1.032
